datetime_local,DNI_W_m2,DHI_W_m2,GHI_W_m2,solar_zenith_nsrdb_deg,solar_zenith_calc_deg,solar_azimuth_deg,AOI_deg,G_tilted_W_m2,T_amb_C,T_cell_C,P_dc_W,P_dc_kW,cloud_type,fill_flag
2022-04-10T23:00:00,0.0,0.0,0.0,142.25,142.866,0.0,166.25,0.0,21.8,21.8,0.0,0.0,3,0
2022-04-11T00:00:00,0.0,0.0,0.0,146.58,146.96,0.0,170.58,0.0,21.6,21.6,0.0,0.0,3,1
2022-04-11T01:00:00,0.0,0.0,0.0,144.83,145.232,0.0,168.83,0.0,21.4,21.4,0.0,0.0,3,0
2022-04-11T02:00:00,0.0,0.0,0.0,137.77,138.133,0.0,161.77,0.0,21.3,21.3,0.0,0.0,3,0
2022-04-11T03:00:00,0.0,0.0,0.0,127.5,127.823,0.0,151.5,0.0,21.1,21.1,0.0,0.0,0,0
2022-04-11T04:00:00,0.0,0.0,0.0,115.55,115.849,0.0,139.55,0.0,21.2,21.2,0.0,0.0,1,0
2022-04-11T05:00:00,0.0,0.0,0.0,102.73,103.009,0.0,126.73,0.0,21.3,21.3,0.0,0.0,3,0
2022-04-11T06:00:00,0.0,0.0,0.0,89.05,89.708,98.599,85.644,0.0,21.7,21.7,0.0,0.0,3,7
2022-04-11T07:00:00,532.0,67.0,197.0,75.85,76.177,92.401,76.122,193.41,22.3,28.34,987.02,0.987,0,0
2022-04-11T08:00:00,737.0,95.0,438.0,62.28,62.587,85.968,66.445,389.2,22.8,34.96,1939.66,1.9397,0,0
2022-04-11T09:00:00,835.0,113.0,663.0,48.8,49.12,78.345,57.322,564.68,23.3,40.95,2753.12,2.7531,0,0
2022-04-11T10:00:00,892.0,124.0,848.0,35.74,36.108,67.643,49.373,706.78,23.8,45.89,3382.84,3.3828,0,0
2022-04-11T11:00:00,918.0,131.0,969.0,24.0,24.461,48.974,43.45,800.16,24.1,49.1,3783.23,3.7832,0,0
2022-04-11T12:00:00,931.0,132.0,1024.0,16.76,17.349,11.307,40.56,842.45,24.4,50.73,3958.51,3.9585,1,0
2022-04-11T13:00:00,264.0,520.0,769.0,19.87,20.334,324.976,41.759,701.1,24.5,46.41,3349.03,3.349,3,0
2022-04-11T14:00:00,62.0,436.0,489.0,30.28,30.58,299.282,46.48,464.07,24.6,39.1,2278.08,2.2781,2,0
2022-04-11T15:00:00,867.0,116.0,751.0,42.94,43.161,285.92,53.646,631.41,24.5,44.23,3040.99,3.041,0,0
2022-04-11T16:00:00,62.0,300.0,334.0,56.28,56.481,277.245,62.324,318.72,24.4,34.36,1591.86,1.5919,3,0
2022-04-11T17:00:00,645.0,80.0,302.0,69.83,70.043,270.425,71.81,280.5,24.1,32.87,1408.54,1.4085,0,0
2022-04-11T18:00:00,290.0,41.0,75.0,83.31,83.621,264.215,81.539,82.55,23.7,26.28,424.35,0.4243,0,0
2022-04-11T19:00:00,0.0,0.0,0.0,96.84,97.048,0.0,120.84,0.0,23.5,23.5,0.0,0.0,0,0
2022-04-11T20:00:00,0.0,0.0,0.0,109.87,110.132,0.0,133.87,0.0,23.3,23.3,0.0,0.0,0,0
2022-04-11T21:00:00,0.0,0.0,0.0,122.23,122.565,0.0,146.23,0.0,23.2,23.2,0.0,0.0,3,0
2022-04-11T22:00:00,0.0,0.0,0.0,133.31,133.764,0.0,157.31,0.0,23.1,23.1,0.0,0.0,3,0
2022-04-11T23:00:00,0.0,0.0,0.0,141.96,142.564,0.0,165.96,0.0,23.0,23.0,0.0,0.0,0,0
2022-04-12T00:00:00,0.0,0.0,0.0,146.22,146.59,0.0,170.22,0.0,23.0,23.0,0.0,0.0,1,0
2022-04-12T01:00:00,0.0,0.0,0.0,144.46,144.851,0.0,168.46,0.0,22.9,22.9,0.0,0.0,3,0
2022-04-12T02:00:00,0.0,0.0,0.0,137.43,137.79,0.0,161.43,0.0,22.8,22.8,0.0,0.0,3,0
2022-04-12T03:00:00,0.0,0.0,0.0,127.21,127.524,0.0,151.21,0.0,22.8,22.8,0.0,0.0,3,0
2022-04-12T04:00:00,0.0,0.0,0.0,115.3,115.585,0.0,139.3,0.0,22.6,22.6,0.0,0.0,3,0
2022-04-12T05:00:00,0.0,0.0,0.0,102.51,102.769,0.0,126.51,0.0,22.6,22.6,0.0,0.0,3,0
2022-04-12T06:00:00,0.0,4.0,4.0,88.86,89.483,98.912,85.344,3.86,23.1,23.22,20.06,0.0201,3,7
2022-04-12T07:00:00,533.0,67.0,199.0,75.65,75.96,92.729,75.808,196.5,23.7,29.84,997.51,0.9975,1,0
2022-04-12T08:00:00,728.0,96.0,437.0,62.08,62.369,86.327,66.126,390.27,24.0,36.2,1936.3,1.9363,1,0
2022-04-12T09:00:00,79.0,354.0,406.0,48.59,48.89,78.754,56.991,385.24,24.4,36.44,1909.66,1.9097,3,0
2022-04-12T10:00:00,80.0,419.0,484.0,35.5,35.848,68.127,49.025,457.53,24.8,39.1,2246.0,2.246,2,0
2022-04-12T11:00:00,932.0,117.0,970.0,23.69,24.139,49.49,43.079,801.07,25.1,50.13,3772.64,3.7726,0,0
2022-04-12T12:00:00,103.0,487.0,586.0,16.39,16.963,11.304,40.193,549.69,25.3,42.48,2664.84,2.6648,3,0
2022-04-12T13:00:00,933.0,122.0,1001.0,19.6,20.05,324.222,41.417,825.06,25.5,51.28,3868.47,3.8685,0,0
2022-04-12T14:00:00,911.0,119.0,907.0,30.12,30.41,298.601,46.173,752.55,25.7,49.22,3556.62,3.5566,0,0
2022-04-12T15:00:00,867.0,110.0,747.0,42.82,43.044,285.383,53.363,629.08,25.7,45.36,3016.94,3.0169,0,0
2022-04-12T16:00:00,791.0,98.0,538.0,56.19,56.387,276.797,62.074,468.87,25.5,40.15,2292.73,2.2927,0,0
2022-04-12T17:00:00,645.0,78.0,301.0,69.74,69.955,270.026,71.569,281.16,25.2,33.99,1406.17,1.4062,0,0
2022-04-12T18:00:00,297.0,41.0,76.0,83.22,83.528,263.839,81.304,84.79,24.8,27.45,434.08,0.4341,0,0
2022-04-12T19:00:00,0.0,0.0,0.0,96.73,96.941,0.0,120.73,0.0,24.6,24.6,0.0,0.0,0,0
2022-04-12T20:00:00,0.0,0.0,0.0,109.74,110.001,0.0,133.74,0.0,24.5,24.5,0.0,0.0,0,0
2022-04-12T21:00:00,0.0,0.0,0.0,122.06,122.396,0.0,146.06,0.0,24.5,24.5,0.0,0.0,0,0
2022-04-12T22:00:00,0.0,0.0,0.0,133.09,133.538,0.0,157.09,0.0,24.4,24.4,0.0,0.0,0,0
2022-04-12T23:00:00,0.0,0.0,0.0,141.67,142.262,0.0,165.67,0.0,24.3,24.3,0.0,0.0,0,0
2022-04-13T00:00:00,0.0,0.0,0.0,145.86,146.222,0.0,169.86,0.0,24.1,24.1,0.0,0.0,0,0
2022-04-13T01:00:00,0.0,0.0,0.0,144.1,144.472,0.0,168.1,0.0,24.1,24.1,0.0,0.0,0,0
2022-04-13T02:00:00,0.0,0.0,0.0,137.11,137.449,0.0,161.11,0.0,24.0,24.0,0.0,0.0,0,0
2022-04-13T03:00:00,0.0,0.0,0.0,126.92,127.227,0.0,150.92,0.0,24.0,24.0,0.0,0.0,0,0
2022-04-13T04:00:00,0.0,0.0,0.0,115.05,115.322,0.0,139.05,0.0,24.0,24.0,0.0,0.0,0,0
2022-04-13T05:00:00,0.0,0.0,0.0,102.28,102.531,0.0,126.28,0.0,24.0,24.0,0.0,0.0,0,0
2022-04-13T06:00:00,0.0,8.0,8.0,88.67,89.261,99.223,85.045,7.72,24.3,24.54,39.95,0.0399,7,7
2022-04-13T07:00:00,523.0,68.0,199.0,75.45,75.746,93.056,75.493,197.79,24.8,30.98,999.95,1.0,0,0
2022-04-13T08:00:00,728.0,93.0,437.0,61.88,62.154,86.684,65.806,391.11,25.3,37.52,1931.08,1.9311,0,0
2022-04-13T09:00:00,69.0,336.0,382.0,48.37,48.664,79.165,56.651,362.71,25.7,37.03,1794.05,1.7941,3,0
2022-04-13T10:00:00,202.0,448.0,614.0,35.26,35.592,68.614,48.675,567.33,26.1,43.83,2736.48,2.7365,3,0
2022-04-13T11:00:00,137.0,459.0,585.0,23.39,23.822,50.017,42.716,544.87,26.5,43.53,2631.14,2.6311,3,0
2022-04-13T12:00:00,372.0,392.0,750.0,16.03,16.581,11.304,39.836,667.19,26.7,47.55,3173.31,3.1733,7,0
2022-04-13T13:00:00,326.0,373.0,681.0,19.34,19.771,323.454,41.081,608.5,26.8,45.82,2913.2,2.9132,7,0
2022-04-13T14:00:00,900.0,115.0,895.0,29.96,30.243,297.919,45.864,744.5,26.8,50.07,3507.12,3.5071,0,0
2022-04-13T15:00:00,856.0,109.0,738.0,42.71,42.929,284.848,53.089,624.76,26.7,46.22,2986.46,2.9865,0,0
2022-04-13T16:00:00,779.0,98.0,533.0,56.1,56.294,276.351,61.824,466.2,26.4,40.97,2272.79,2.2728,0,0
2022-04-13T17:00:00,412.0,134.0,277.0,69.66,69.868,269.63,71.337,262.44,25.9,34.1,1312.03,1.312,8,0
2022-04-13T18:00:00,281.0,41.0,75.0,83.13,83.435,263.465,81.07,83.5,25.5,28.11,426.46,0.4265,1,0
2022-04-13T19:00:00,0.0,0.0,0.0,96.62,96.834,0.0,120.62,0.0,25.3,25.3,0.0,0.0,0,0
2022-04-13T20:00:00,0.0,0.0,0.0,109.61,109.869,0.0,133.61,0.0,25.2,25.2,0.0,0.0,0,0
2022-04-13T21:00:00,0.0,0.0,0.0,121.89,122.225,0.0,145.89,0.0,25.1,25.1,0.0,0.0,7,0
2022-04-13T22:00:00,0.0,0.0,0.0,132.87,133.311,0.0,156.87,0.0,25.0,25.0,0.0,0.0,7,0
2022-04-13T23:00:00,0.0,0.0,0.0,141.37,141.96,0.0,165.37,0.0,24.9,24.9,0.0,0.0,0,0
2022-04-14T00:00:00,0.0,0.0,0.0,145.51,145.856,0.0,169.51,0.0,24.8,24.8,0.0,0.0,0,0
2022-04-14T01:00:00,0.0,0.0,0.0,143.74,144.096,0.0,167.74,0.0,24.6,24.6,0.0,0.0,0,0
2022-04-14T02:00:00,0.0,0.0,0.0,136.78,137.11,0.0,160.78,0.0,24.5,24.5,0.0,0.0,0,0
2022-04-14T03:00:00,0.0,0.0,0.0,126.64,126.932,0.0,150.64,0.0,24.5,24.5,0.0,0.0,0,0
2022-04-14T04:00:00,0.0,0.0,0.0,114.8,115.062,0.0,138.8,0.0,24.5,24.5,0.0,0.0,7,0
2022-04-14T05:00:00,0.0,0.0,0.0,102.05,102.295,0.0,126.05,0.0,24.5,24.5,0.0,0.0,3,0
2022-04-14T06:00:00,25.0,12.0,13.0,88.48,89.041,99.533,84.746,13.88,24.7,25.13,71.65,0.0717,0,0
2022-04-14T07:00:00,462.0,74.0,192.0,75.25,75.535,93.381,75.18,190.64,25.1,31.06,963.53,0.9635,0,0
2022-04-14T08:00:00,682.0,100.0,424.0,61.68,61.943,87.041,65.487,382.31,25.5,37.45,1888.13,1.8881,0,0
2022-04-14T09:00:00,797.0,111.0,643.0,48.16,48.442,79.576,56.32,553.74,25.8,43.1,2678.19,2.6782,0,0
2022-04-14T10:00:00,868.0,112.0,823.0,35.02,35.341,69.106,48.325,691.41,26.2,47.81,3285.28,3.2853,0,0
2022-04-14T11:00:00,134.0,445.0,569.0,23.1,23.51,50.556,42.361,529.7,26.6,43.15,2561.44,2.5614,3,0
2022-04-14T12:00:00,904.0,121.0,991.0,15.66,16.201,11.308,39.468,822.2,26.9,52.59,3835.62,3.8356,0,0
2022-04-14T13:00:00,489.0,288.0,750.0,19.08,19.496,322.674,40.744,652.52,27.1,47.49,3104.19,3.1042,8,0
2022-04-14T14:00:00,297.0,369.0,626.0,29.81,30.081,297.236,45.563,566.4,27.2,44.9,2721.03,2.721,7,0
2022-04-14T15:00:00,1.0,144.0,144.0,42.61,42.817,284.315,52.824,139.62,27.2,31.56,704.42,0.7044,6,0
2022-04-14T16:00:00,0.0,12.0,12.0,56.01,56.202,275.908,61.575,11.59,27.0,27.36,59.33,0.0593,6,0
2022-04-14T17:00:00,0.0,41.0,42.0,69.57,69.781,269.236,71.097,39.59,26.6,27.84,202.41,0.2024,7,0
2022-04-14T18:00:00,0.0,26.0,26.0,83.04,83.343,263.094,80.837,25.1,26.1,26.88,128.76,0.1288,4,7
2022-04-14T19:00:00,0.0,0.0,0.0,96.52,96.727,0.0,120.52,0.0,25.7,25.7,0.0,0.0,3,0
2022-04-14T20:00:00,0.0,0.0,0.0,109.48,109.736,0.0,133.48,0.0,25.6,25.6,0.0,0.0,7,0
2022-04-14T21:00:00,0.0,0.0,0.0,121.72,122.054,0.0,145.72,0.0,25.5,25.5,0.0,0.0,8,0
2022-04-14T22:00:00,0.0,0.0,0.0,132.64,133.083,0.0,156.64,0.0,25.3,25.3,0.0,0.0,3,0
2022-04-14T23:00:00,0.0,0.0,0.0,141.08,141.659,0.0,165.08,0.0,25.2,25.2,0.0,0.0,0,0
2022-04-15T00:00:00,0.0,0.0,0.0,145.15,145.492,0.0,169.15,0.0,25.1,25.1,0.0,0.0,3,0
2022-04-15T01:00:00,0.0,0.0,0.0,143.38,143.723,0.0,167.38,0.0,25.0,25.0,0.0,0.0,0,0
2022-04-15T02:00:00,0.0,0.0,0.0,136.46,136.773,0.0,160.46,0.0,24.9,24.9,0.0,0.0,3,0
2022-04-15T03:00:00,0.0,0.0,0.0,126.36,126.639,0.0,150.36,0.0,24.8,24.8,0.0,0.0,1,0
2022-04-15T04:00:00,0.0,0.0,0.0,114.55,114.804,0.0,138.55,0.0,24.8,24.8,0.0,0.0,7,0
2022-04-15T05:00:00,0.0,0.0,0.0,101.83,102.062,0.0,125.83,0.0,24.9,24.9,0.0,0.0,1,0
2022-04-15T06:00:00,0.0,9.0,9.0,88.29,88.824,99.841,84.448,8.69,25.3,25.57,44.78,0.0448,7,7
2022-04-15T07:00:00,45.0,126.0,137.0,75.05,75.326,93.706,74.866,133.49,25.6,29.77,677.78,0.6778,7,0
2022-04-15T08:00:00,2.0,110.0,111.0,61.48,61.735,87.398,65.168,107.04,25.7,29.05,544.93,0.5449,7,0
2022-04-15T09:00:00,141.0,282.0,376.0,47.96,48.224,79.987,55.997,351.91,25.9,36.9,1741.52,1.7415,8,0
2022-04-15T10:00:00,270.0,338.0,560.0,34.79,35.095,69.6,47.983,508.96,26.1,42.0,2471.71,2.4717,8,0
2022-04-15T11:00:00,17.0,374.0,389.0,22.81,23.203,51.106,42.004,373.83,26.2,37.88,1843.32,1.8433,8,0
2022-04-15T12:00:00,15.0,342.0,357.0,15.3,15.824,11.316,39.111,341.94,26.2,36.89,1692.25,1.6922,7,0
2022-04-15T13:00:00,1.0,162.0,162.0,18.82,19.226,321.881,40.405,157.16,26.3,31.21,793.89,0.7939,6,0
2022-04-15T14:00:00,1.0,194.0,196.0,29.66,29.922,296.553,45.261,188.01,26.2,32.08,946.81,0.9468,7,0
2022-04-15T15:00:00,0.0,118.0,118.0,42.5,42.707,283.784,52.55,113.92,25.9,29.46,579.07,0.5791,6,0
2022-04-15T16:00:00,0.0,29.0,29.0,55.92,56.112,275.467,61.327,28.0,25.5,26.37,143.87,0.1439,9,0
2022-04-15T17:00:00,0.0,5.0,5.0,69.49,69.694,268.845,70.867,4.83,25.1,25.25,24.9,0.0249,6,0
2022-04-15T18:00:00,0.0,25.0,25.0,82.95,83.25,262.727,80.606,24.14,24.8,25.55,124.39,0.1244,6,7
2022-04-15T19:00:00,0.0,0.0,0.0,96.41,96.619,0.0,120.41,0.0,24.6,24.6,0.0,0.0,6,0
2022-04-15T20:00:00,0.0,0.0,0.0,109.34,109.603,0.0,133.34,0.0,24.5,24.5,0.0,0.0,6,0
2022-04-15T21:00:00,0.0,0.0,0.0,121.55,121.882,0.0,145.55,0.0,24.4,24.4,0.0,0.0,7,0
2022-04-15T22:00:00,0.0,0.0,0.0,132.42,132.855,0.0,156.42,0.0,24.3,24.3,0.0,0.0,7,0
2022-04-15T23:00:00,0.0,0.0,0.0,140.79,141.358,0.0,164.79,0.0,24.2,24.2,0.0,0.0,7,0
2022-04-16T00:00:00,0.0,0.0,0.0,144.81,145.13,0.0,168.81,0.0,24.2,24.2,0.0,0.0,6,0
2022-04-16T01:00:00,0.0,0.0,0.0,143.02,143.354,0.0,167.02,0.0,24.2,24.2,0.0,0.0,7,0
2022-04-16T02:00:00,0.0,0.0,0.0,136.14,136.44,0.0,160.14,0.0,24.1,24.1,0.0,0.0,7,0
2022-04-16T03:00:00,0.0,0.0,0.0,126.08,126.348,0.0,150.08,0.0,24.0,24.0,0.0,0.0,6,0
2022-04-16T04:00:00,0.0,0.0,0.0,114.31,114.548,0.0,138.31,0.0,24.0,24.0,0.0,0.0,8,0
2022-04-16T05:00:00,0.0,0.0,0.0,101.61,101.831,0.0,125.61,0.0,24.0,24.0,0.0,0.0,3,0
2022-04-16T06:00:00,43.0,14.0,16.0,88.1,88.61,100.148,84.151,17.92,24.4,24.96,92.52,0.0925,0,1
2022-04-16T07:00:00,480.0,73.0,199.0,74.85,75.121,94.029,74.554,199.41,24.9,31.13,1007.59,1.0076,0,0
2022-04-16T08:00:00,689.0,101.0,431.0,61.29,61.53,87.754,64.858,393.09,25.4,37.68,1939.71,1.9397,0,0
2022-04-16T09:00:00,90.0,354.0,414.0,47.76,48.01,80.399,55.674,393.03,25.8,38.08,1936.57,1.9366,3,0
2022-04-16T10:00:00,866.0,116.0,829.0,34.56,34.854,70.098,47.639,701.66,26.3,48.23,3328.64,3.3286,0,0
2022-04-16T11:00:00,886.0,125.0,944.0,22.52,22.9,51.668,41.646,789.83,26.7,51.38,3701.9,3.7019,1,0
2022-04-16T12:00:00,878.0,139.0,987.0,14.94,15.45,11.329,38.753,826.23,26.9,52.72,3852.52,3.8525,0,0
2022-04-16T13:00:00,874.0,135.0,963.0,18.57,18.961,321.075,40.074,806.28,27.0,52.2,3767.14,3.7671,0,0
2022-04-16T14:00:00,216.0,468.0,656.0,29.51,29.766,295.87,44.959,606.29,26.9,45.85,2902.28,2.9023,5,0
2022-04-16T15:00:00,193.0,398.0,540.0,42.4,42.6,283.255,52.286,503.53,26.5,42.24,2443.24,2.4432,3,0
2022-04-16T16:00:00,226.0,286.0,413.0,55.83,56.022,275.03,61.08,386.5,26.1,38.18,1903.73,1.9037,3,0
2022-04-16T17:00:00,15.0,162.0,168.0,69.4,69.608,268.457,70.629,161.42,25.9,30.94,816.21,0.8162,3,0
2022-04-16T18:00:00,316.0,38.0,78.0,82.86,83.157,262.362,80.376,89.86,25.7,28.51,458.34,0.4583,0,0
2022-04-16T19:00:00,0.0,0.0,0.0,96.3,96.51,0.0,120.3,0.0,25.6,25.6,0.0,0.0,0,0
2022-04-16T20:00:00,0.0,0.0,0.0,109.21,109.468,0.0,133.21,0.0,25.3,25.3,0.0,0.0,0,0
2022-04-16T21:00:00,0.0,0.0,0.0,121.38,121.709,0.0,145.38,0.0,25.1,25.1,0.0,0.0,0,0
2022-04-16T22:00:00,0.0,0.0,0.0,132.19,132.626,0.0,156.19,0.0,24.9,24.9,0.0,0.0,0,0
2022-04-16T23:00:00,0.0,0.0,0.0,140.5,141.057,0.0,164.5,0.0,24.7,24.7,0.0,0.0,0,0
2022-04-17T00:00:00,0.0,0.0,0.0,144.46,144.771,0.0,168.46,0.0,24.6,24.6,0.0,0.0,0,0
2022-04-17T01:00:00,0.0,0.0,0.0,142.67,142.987,0.0,166.67,0.0,24.4,24.4,0.0,0.0,3,0
2022-04-17T02:00:00,0.0,0.0,0.0,135.82,136.109,0.0,159.82,0.0,24.3,24.3,0.0,0.0,3,0
2022-04-17T03:00:00,0.0,0.0,0.0,125.8,126.06,0.0,149.8,0.0,24.2,24.2,0.0,0.0,0,0
2022-04-17T04:00:00,0.0,0.0,0.0,114.07,114.295,0.0,138.07,0.0,24.2,24.2,0.0,0.0,0,0
2022-04-17T05:00:00,0.0,0.0,0.0,101.39,101.603,0.0,125.39,0.0,24.3,24.3,0.0,0.0,3,0
2022-04-17T06:00:00,0.0,12.0,12.0,87.92,88.398,100.452,83.864,11.59,24.6,24.96,59.83,0.0598,7,7
2022-04-17T07:00:00,277.0,111.0,184.0,74.66,74.918,94.35,74.251,182.98,25.0,30.72,925.95,0.9259,8,0
2022-04-17T08:00:00,725.0,88.0,438.0,61.1,61.329,88.108,64.548,399.55,25.3,37.79,1970.84,1.9708,0,0
2022-04-17T09:00:00,817.0,102.0,654.0,47.56,47.8,80.811,55.351,567.74,25.6,43.34,2743.48,2.7435,0,0
2022-04-17T10:00:00,885.0,102.0,832.0,34.34,34.617,70.6,47.304,704.91,26.0,48.03,3346.59,3.3466,1,0
2022-04-17T11:00:00,909.0,107.0,949.0,22.24,22.603,52.241,41.295,793.53,26.5,51.3,3720.43,3.7204,0,0
2022-04-17T12:00:00,914.0,113.0,997.0,14.58,15.08,11.346,38.396,833.07,26.8,52.83,3882.71,3.8827,0,0
2022-04-17T13:00:00,899.0,119.0,972.0,18.32,18.7,320.257,39.741,813.54,27.0,52.42,3797.69,3.7977,0,0
2022-04-17T14:00:00,868.0,120.0,877.0,29.37,29.615,295.186,44.665,739.75,27.0,50.12,3484.06,3.4841,0,0
2022-04-17T15:00:00,819.0,116.0,721.0,42.3,42.494,282.73,52.021,621.21,27.0,46.41,2967.35,2.9673,0,0
2022-04-17T16:00:00,739.0,103.0,519.0,55.75,55.934,274.595,60.843,463.08,26.7,41.17,2255.9,2.2559,0,0
2022-04-17T17:00:00,590.0,82.0,291.0,69.32,69.523,268.072,70.402,278.87,26.3,35.01,1389.53,1.3895,0,0
2022-04-17T18:00:00,260.0,43.0,75.0,82.77,83.064,262.001,80.147,86.28,25.9,28.6,439.93,0.4399,0,0
2022-04-17T19:00:00,0.0,0.0,0.0,96.19,96.401,0.0,120.19,0.0,25.6,25.6,0.0,0.0,1,0
2022-04-17T20:00:00,0.0,0.0,0.0,109.08,109.333,0.0,133.08,0.0,25.4,25.4,0.0,0.0,0,0
2022-04-17T21:00:00,0.0,0.0,0.0,121.21,121.535,0.0,145.21,0.0,25.3,25.3,0.0,0.0,0,0
2022-04-17T22:00:00,0.0,0.0,0.0,131.97,132.396,0.0,155.97,0.0,25.2,25.2,0.0,0.0,0,0
2022-04-17T23:00:00,0.0,0.0,0.0,140.2,140.758,0.0,164.2,0.0,25.1,25.1,0.0,0.0,8,0
2022-04-18T00:00:00,0.0,0.0,0.0,144.11,144.415,0.0,168.11,0.0,25.0,25.0,0.0,0.0,7,0
2022-04-18T01:00:00,0.0,0.0,0.0,142.32,142.624,0.0,166.32,0.0,25.0,25.0,0.0,0.0,8,0
2022-04-18T02:00:00,0.0,0.0,0.0,135.5,135.781,0.0,159.5,0.0,24.9,24.9,0.0,0.0,1,0
2022-04-18T03:00:00,0.0,0.0,0.0,125.53,125.775,0.0,149.53,0.0,24.9,24.9,0.0,0.0,8,0
2022-04-18T04:00:00,0.0,0.0,0.0,113.83,114.044,0.0,137.83,0.0,24.9,24.9,0.0,0.0,0,0
2022-04-18T05:00:00,0.0,0.0,0.0,101.18,101.378,0.0,125.18,0.0,24.9,24.9,0.0,0.0,0,0
2022-04-18T06:00:00,65.0,16.0,19.0,87.73,88.19,100.755,83.568,22.75,25.1,25.81,117.16,0.1172,0,0
2022-04-18T07:00:00,498.0,70.0,203.0,74.48,74.719,94.671,73.957,206.35,25.3,31.75,1040.39,1.0404,0,0
2022-04-18T08:00:00,680.0,100.0,431.0,60.91,61.132,88.462,64.239,394.94,25.6,37.94,1946.99,1.947,0,0
2022-04-18T09:00:00,763.0,125.0,641.0,47.37,47.594,81.223,55.037,562.37,25.9,43.47,2716.18,2.7162,1,0
2022-04-18T10:00:00,0.0,224.0,225.0,34.13,34.386,71.104,46.977,216.26,26.3,33.06,1085.23,1.0852,3,0
2022-04-18T11:00:00,4.0,249.0,253.0,21.96,22.312,52.827,40.943,243.45,26.5,34.11,1217.02,1.217,7,0
2022-04-18T12:00:00,0.0,139.0,139.0,14.23,14.712,11.37,38.048,134.19,26.6,30.79,678.89,0.6789,9,0
2022-04-18T13:00:00,47.0,420.0,465.0,18.07,18.445,319.428,39.407,442.18,26.5,40.32,2160.89,2.1609,6,0
2022-04-18T14:00:00,4.0,252.0,256.0,29.22,29.467,294.504,44.361,246.18,26.3,33.99,1231.2,1.2312,6,0
2022-04-18T15:00:00,131.0,329.0,426.0,42.2,42.391,282.207,51.758,399.55,26.2,38.69,1964.34,1.9643,7,0
2022-04-18T16:00:00,25.0,193.0,207.0,55.66,55.847,274.164,60.597,198.72,26.0,32.21,1000.25,1.0002,8,0
2022-04-18T17:00:00,562.0,88.0,288.0,69.23,69.437,267.69,70.167,277.36,25.7,34.37,1385.28,1.3853,0,0
2022-04-18T18:00:00,249.0,43.0,75.0,82.68,82.971,261.642,79.919,85.37,25.5,28.17,435.96,0.436,0,0
2022-04-18T19:00:00,0.0,0.0,0.0,96.08,96.291,0.0,120.08,0.0,25.4,25.4,0.0,0.0,0,0
2022-04-18T20:00:00,0.0,0.0,0.0,108.94,109.198,0.0,132.94,0.0,25.3,25.3,0.0,0.0,0,0
2022-04-18T21:00:00,0.0,0.0,0.0,121.03,121.36,0.0,145.03,0.0,25.2,25.2,0.0,0.0,0,0
2022-04-18T22:00:00,0.0,0.0,0.0,131.74,132.167,0.0,155.74,0.0,25.1,25.1,0.0,0.0,0,0
2022-04-18T23:00:00,0.0,0.0,0.0,139.91,140.459,0.0,163.91,0.0,25.0,25.0,0.0,0.0,0,0
2022-04-19T00:00:00,0.0,0.0,0.0,143.77,144.061,0.0,167.77,0.0,24.8,24.8,0.0,0.0,0,0
2022-04-19T01:00:00,0.0,0.0,0.0,141.97,142.264,0.0,165.97,0.0,24.7,24.7,0.0,0.0,1,0
2022-04-19T02:00:00,0.0,0.0,0.0,135.19,135.456,0.0,159.19,0.0,24.6,24.6,0.0,0.0,0,0
2022-04-19T03:00:00,0.0,0.0,0.0,125.26,125.493,0.0,149.26,0.0,24.4,24.4,0.0,0.0,0,0
2022-04-19T04:00:00,0.0,0.0,0.0,113.59,113.796,0.0,137.59,0.0,24.4,24.4,0.0,0.0,0,0
2022-04-19T05:00:00,0.0,0.0,0.0,100.96,101.155,0.0,124.96,0.0,24.3,24.3,0.0,0.0,0,0
2022-04-19T06:00:00,102.0,17.0,21.0,87.55,87.984,101.055,83.282,28.38,24.7,25.59,146.24,0.1462,0,0
2022-04-19T07:00:00,533.0,68.0,213.0,74.29,74.524,94.989,73.656,216.89,25.2,31.98,1092.63,1.0926,0,0
2022-04-19T08:00:00,714.0,96.0,445.0,60.73,60.939,88.815,63.94,409.37,25.6,38.39,2014.8,2.0148,0,0
2022-04-19T09:00:00,812.0,112.0,663.0,47.18,47.393,81.634,54.723,581.84,25.9,44.08,2803.83,2.8038,0,0
2022-04-19T10:00:00,0.0,61.0,61.0,33.91,34.16,71.611,46.64,58.89,26.3,28.14,300.75,0.3008,3,0
2022-04-19T11:00:00,908.0,119.0,963.0,21.69,22.026,53.424,40.599,811.61,26.7,52.06,3794.0,3.794,0,0
2022-04-19T12:00:00,517.0,398.0,900.0,13.88,14.348,11.399,37.7,797.64,27.1,52.03,3729.2,3.7292,3,0
2022-04-19T13:00:00,250.0,507.0,745.0,17.84,18.195,318.587,39.089,685.57,27.3,48.72,3246.15,3.2461,3,0
2022-04-19T14:00:00,898.0,113.0,898.0,29.09,29.323,293.823,44.075,761.03,27.3,51.08,3571.04,3.571,0,0
2022-04-19T15:00:00,860.0,104.0,742.0,42.1,42.289,281.688,51.495,641.34,27.3,47.34,3052.77,3.0528,0,0
2022-04-19T16:00:00,786.0,93.0,537.0,55.58,55.761,273.737,60.362,482.32,27.0,42.07,2341.74,2.3417,0,0
