Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,65167,-,-,-,37.44,-122.17,-8,23,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI,Solar Zenith Angle,Wind Direction,Wind Speed
2022,2,17,11,5,17.2,77,953,658,77,953,658,52.47,110,1.3
2022,2,17,11,10,17.3,78,955,664,78,955,664,52.08,111,1.3
2022,2,17,11,15,17.400000000000002,78,957,671,78,957,671,51.7,111,1.3
2022,2,17,11,20,17.400000000000002,78,958,677,78,958,677,51.35,111,1.2000000000000002
2022,2,17,11,25,17.5,78,960,682,78,960,682,51.03,111,1.2000000000000002
2022,2,17,11,30,17.6,79,962,687,79,962,687,50.730000000000004,111,1.2000000000000002
2022,2,17,11,35,17.6,80,961,691,80,961,691,50.46,111,1.1
2022,2,17,11,40,17.7,80,962,696,80,962,696,50.21,111,1.1
2022,2,17,11,45,17.8,80,958,696,80,958,696,49.99,111,1
2022,2,17,11,50,17.8,80,959,699,80,959,699,49.79,111,1
2022,2,17,11,55,17.900000000000002,80,960,702,80,960,702,49.620000000000005,112,1
2022,2,17,12,0,18,80,961,704,80,961,704,49.480000000000004,112,0.9
2022,2,17,12,5,18,80,961,706,80,961,706,49.370000000000005,113,0.9
2022,2,17,12,10,18,80,962,708,80,962,708,49.28,115,0.9
2022,2,17,12,15,18.1,80,962,708,80,962,708,49.230000000000004,116,0.9
2022,2,17,12,20,18.1,80,962,709,80,962,709,49.2,117,0.8
2022,2,17,12,25,18.1,80,962,709,80,962,709,49.2,119,0.8
2022,2,17,12,30,18.2,80,962,709,80,962,709,49.22,120,0.8
2022,2,17,12,35,18.2,80,962,708,80,962,708,49.28,122,0.8
2022,2,17,12,40,18.3,80,962,706,80,962,706,49.36,123,0.7000000000000001
2022,2,17,12,45,18.3,80,961,705,80,961,705,49.47,125,0.7000000000000001
2022,2,17,12,50,18.3,80,960,702,80,960,702,49.6,126,0.7000000000000001
2022,2,17,12,55,18.400000000000002,80,960,700,80,960,700,49.77,128,0.7000000000000001
2022,2,17,13,0,18.400000000000002,80,959,696,80,959,696,49.96,129,0.6000000000000001
2022,2,17,13,5,18.400000000000002,80,958,693,80,958,693,50.18,137,0.6000000000000001
2022,2,17,13,10,18.400000000000002,79,956,689,79,956,689,50.42,146,0.6000000000000001
2022,2,17,13,15,18.400000000000002,79,955,684,79,955,684,50.69,154,0.6000000000000001
2022,2,17,13,20,18.400000000000002,79,954,679,79,954,679,50.99,162,0.7000000000000001
2022,2,17,13,25,18.400000000000002,79,952,674,79,952,674,51.31,171,0.7000000000000001
2022,2,17,13,30,18.400000000000002,79,950,668,79,950,668,51.65,179,0.7000000000000001
2022,2,17,13,35,18.400000000000002,79,942,658,79,942,658,52.02,187,0.7000000000000001
2022,2,17,13,40,18.400000000000002,79,939,652,79,939,652,52.42,196,0.7000000000000001
2022,2,17,13,45,18.400000000000002,78,937,645,78,937,645,52.83,204,0.7000000000000001
2022,2,17,13,50,18.400000000000002,78,935,637,78,935,637,53.27,212,0.7000000000000001
2022,2,17,13,55,18.400000000000002,78,932,629,78,932,629,53.730000000000004,220,0.7000000000000001
2022,2,17,14,0,18.400000000000002,77,929,621,77,929,621,54.21,229,0.7000000000000001
2022,2,17,14,5,18.400000000000002,77,926,612,77,926,612,54.72,231,0.7000000000000001
2022,2,17,14,10,18.400000000000002,77,923,603,77,923,603,55.24,233,0.8
2022,2,17,14,15,18.3,76,920,593,76,920,593,55.78,235,0.8
2022,2,17,14,20,18.3,76,916,583,76,916,583,56.34,237,0.8
2022,2,17,14,25,18.3,75,912,573,75,912,573,56.92,239,0.8
2022,2,17,14,30,18.2,75,908,562,75,908,562,57.52,241,0.9
2022,2,17,14,35,18.2,75,901,551,75,901,551,58.13,244,0.9
2022,2,17,14,40,18.2,74,897,539,74,897,539,58.77,246,0.9
2022,2,17,14,45,18.1,74,892,528,74,892,528,59.410000000000004,248,1
2022,2,17,14,50,18.1,73,887,515,73,887,515,60.08,250,1
2022,2,17,14,55,18.1,72,881,503,72,881,503,60.75,252,1
2022,2,17,15,0,18,72,876,490,72,876,490,61.45,254,1
2022,2,17,15,5,18,71,870,477,71,870,477,62.15,255,1.1
2022,2,17,15,10,17.900000000000002,70,863,464,70,863,464,62.870000000000005,255,1.1
2022,2,17,15,15,17.8,69,856,450,69,856,450,63.61,256,1.1
2022,2,17,15,20,17.7,68,849,436,68,849,436,64.35,256,1.1
2022,2,17,15,25,17.6,67,842,422,67,842,422,65.11,257,1.1
2022,2,17,15,30,17.5,66,833,407,66,833,407,65.88,258,1.1
2022,2,17,15,35,17.400000000000002,66,821,392,66,821,392,66.66,258,1.1
2022,2,17,15,40,17.3,65,812,377,65,812,377,67.45,259,1.1
2022,2,17,15,45,17.2,64,802,361,64,802,361,68.25,259,1.2000000000000002
2022,2,17,15,50,17.1,63,792,346,63,792,346,69.06,260,1.2000000000000002
2022,2,17,15,55,17,62,781,331,62,781,331,69.88,261,1.2000000000000002
2022,2,17,16,0,16.900000000000002,61,769,315,61,769,315,70.71000000000001,261,1.2000000000000002
2022,2,17,16,5,16.7,59,757,299,59,757,299,71.54,262,1.2000000000000002
2022,2,17,16,10,16.5,58,743,283,58,743,283,72.39,263,1.2000000000000002
2022,2,17,16,15,16.400000000000002,57,725,266,57,725,266,73.24,263,1.2000000000000002
2022,2,17,16,20,16.2,55,710,249,55,710,249,74.11,264,1.3
2022,2,17,16,25,16,53,694,233,53,694,233,74.97,265,1.3
2022,2,17,16,30,15.8,52,676,217,52,676,217,75.85000000000001,266,1.3
2022,2,17,16,35,15.600000000000001,50,655,200,50,655,200,76.73,266,1.3
2022,2,17,16,40,15.4,48,635,184,48,635,184,77.62,267,1.3
2022,2,17,16,45,15.200000000000001,46,613,168,46,613,168,78.51,268,1.3
2022,2,17,16,50,15,44,589,152,44,589,152,79.41,269,1.4000000000000001
2022,2,17,16,55,14.8,41,563,136,41,563,136,80.31,269,1.4000000000000001
2022,2,17,17,0,14.600000000000001,39,535,120,39,535,120,81.22,270,1.4000000000000001
2022,2,17,17,5,14.5,36,504,105,36,504,105,82.13,271,1.4000000000000001
2022,2,17,17,10,14.4,33,470,90,33,470,90,83.05,272,1.4000000000000001
2022,2,17,17,15,14.3,30,433,76,30,433,76,83.96000000000001,273,1.4000000000000001
2022,2,17,17,20,14.200000000000001,27,393,62,27,393,62,84.88,275,1.5
2022,2,17,17,25,14.100000000000001,23,348,49,23,348,49,85.79,276,1.5
2022,2,17,17,30,14.100000000000001,20,299,37,20,299,37,86.7,277,1.5
2022,2,17,17,35,14,16,242,26,16,242,26,87.60000000000001,278,1.5
2022,2,17,17,40,13.9,12,183,17,12,183,17,88.48,279,1.5
2022,2,17,17,45,13.8,0,0,0,0,0,0,89.33,280,1.5
2022,2,17,17,50,13.700000000000001,0,0,0,0,0,0,90.14,281,1.6
2022,2,17,17,55,13.600000000000001,0,0,0,0,0,0,91.71000000000001,283,1.6
2022,2,17,18,0,13.5,0,0,0,0,0,0,92.68,284,1.6
2022,2,17,18,5,13.4,0,0,0,0,0,0,93.64,285,1.6
2022,2,17,18,10,13.4,0,0,0,0,0,0,94.62,286,1.6
2022,2,17,18,15,13.3,0,0,0,0,0,0,95.59,287,1.6
2022,2,17,18,20,13.3,0,0,0,0,0,0,96.57000000000001,289,1.6
2022,2,17,18,25,13.200000000000001,0,0,0,0,0,0,97.55,290,1.6
2022,2,17,18,30,13.200000000000001,0,0,0,0,0,0,98.53,291,1.6
2022,2,17,18,35,13.100000000000001,0,0,0,0,0,0,99.51,292,1.6
2022,2,17,18,40,13,0,0,0,0,0,0,100.49000000000001,293,1.7000000000000002
2022,2,17,18,45,13,0,0,0,0,0,0,101.48,294,1.7000000000000002
2022,2,17,18,50,12.9,0,0,0,0,0,0,102.47,296,1.7000000000000002
2022,2,17,18,55,12.9,0,0,0,0,0,0,103.45,297,1.7000000000000002
2022,2,17,19,0,12.8,0,0,0,0,0,0,104.44,298,1.7000000000000002
2022,2,17,19,5,12.8,0,0,0,0,0,0,105.43,299,1.7000000000000002
2022,2,17,19,10,12.700000000000001,0,0,0,0,0,0,106.42,299,1.7000000000000002
2022,2,17,19,15,12.700000000000001,0,0,0,0,0,0,107.41,300,1.7000000000000002
2022,2,17,19,20,12.600000000000001,0,0,0,0,0,0,108.41,300,1.7000000000000002
2022,2,17,19,25,12.600000000000001,0,0,0,0,0,0,109.4,301,1.6
2022,2,17,19,30,12.5,0,0,0,0,0,0,110.39,301,1.6
2022,2,17,19,35,12.5,0,0,0,0,0,0,111.38,302,1.6
2022,2,17,19,40,12.5,0,0,0,0,0,0,112.37,302,1.6
2022,2,17,19,45,12.4,0,0,0,0,0,0,113.36,303,1.6
2022,2,17,19,50,12.4,0,0,0,0,0,0,114.35000000000001,303,1.6
2022,2,17,19,55,12.3,0,0,0,0,0,0,115.34,304,1.6
2022,2,17,20,0,12.3,0,0,0,0,0,0,116.33,305,1.6
2022,2,17,20,5,12.200000000000001,0,0,0,0,0,0,117.32000000000001,304,1.6
2022,2,17,20,10,12.200000000000001,0,0,0,0,0,0,118.3,304,1.5
2022,2,17,20,15,12.200000000000001,0,0,0,0,0,0,119.29,304,1.5
2022,2,17,20,20,12.200000000000001,0,0,0,0,0,0,120.27,304,1.5
2022,2,17,20,25,12.100000000000001,0,0,0,0,0,0,121.25,304,1.5
2022,2,17,20,30,12.100000000000001,0,0,0,0,0,0,122.22,304,1.5
2022,2,17,20,35,12.100000000000001,0,0,0,0,0,0,123.2,304,1.5
2022,2,17,20,40,12,0,0,0,0,0,0,124.17,303,1.4000000000000001
2022,2,17,20,45,12,0,0,0,0,0,0,125.13000000000001,303,1.4000000000000001
2022,2,17,20,50,12,0,0,0,0,0,0,126.10000000000001,303,1.4000000000000001
2022,2,17,20,55,11.9,0,0,0,0,0,0,127.06,303,1.4000000000000001
2022,2,17,21,0,11.9,0,0,0,0,0,0,128.01,303,1.4000000000000001
2022,2,17,21,5,11.9,0,0,0,0,0,0,128.96,303,1.4000000000000001
2022,2,17,21,10,11.8,0,0,0,0,0,0,129.91,303,1.4000000000000001
2022,2,17,21,15,11.8,0,0,0,0,0,0,130.85,303,1.4000000000000001
2022,2,17,21,20,11.8,0,0,0,0,0,0,131.78,303,1.4000000000000001
2022,2,17,21,25,11.700000000000001,0,0,0,0,0,0,132.71,303,1.3
2022,2,17,21,30,11.700000000000001,0,0,0,0,0,0,133.63,303,1.3
2022,2,17,21,35,11.700000000000001,0,0,0,0,0,0,134.55,303,1.3
2022,2,17,21,40,11.600000000000001,0,0,0,0,0,0,135.45,303,1.3
2022,2,17,21,45,11.600000000000001,0,0,0,0,0,0,136.35,303,1.3
2022,2,17,21,50,11.5,0,0,0,0,0,0,137.24,303,1.3
2022,2,17,21,55,11.5,0,0,0,0,0,0,138.12,303,1.3
2022,2,17,22,0,11.5,0,0,0,0,0,0,138.99,303,1.3
2022,2,17,22,5,11.4,0,0,0,0,0,0,139.84,303,1.3
2022,2,17,22,10,11.4,0,0,0,0,0,0,140.69,303,1.3
2022,2,17,22,15,11.4,0,0,0,0,0,0,141.52,303,1.3
2022,2,17,22,20,11.4,0,0,0,0,0,0,142.34,302,1.3
2022,2,17,22,25,11.3,0,0,0,0,0,0,143.14000000000001,302,1.3
2022,2,17,22,30,11.3,0,0,0,0,0,0,143.92000000000002,302,1.3
2022,2,17,22,35,11.3,0,0,0,0,0,0,144.69,302,1.3
2022,2,17,22,40,11.200000000000001,0,0,0,0,0,0,145.44,302,1.3
2022,2,17,22,45,11.200000000000001,0,0,0,0,0,0,146.17000000000002,302,1.3
2022,2,17,22,50,11.200000000000001,0,0,0,0,0,0,146.88,302,1.3
2022,2,17,22,55,11.200000000000001,0,0,0,0,0,0,147.57,302,1.2000000000000002
2022,2,17,23,0,11.100000000000001,0,0,0,0,0,0,148.23,302,1.2000000000000002
2022,2,17,23,5,11.100000000000001,0,0,0,0,0,0,148.87,301,1.2000000000000002
2022,2,17,23,10,11.100000000000001,0,0,0,0,0,0,149.48,301,1.2000000000000002
2022,2,17,23,15,11.100000000000001,0,0,0,0,0,0,150.06,301,1.2000000000000002
2022,2,17,23,20,11.100000000000001,0,0,0,0,0,0,150.61,301,1.2000000000000002
2022,2,17,23,25,11.100000000000001,0,0,0,0,0,0,151.13,300,1.2000000000000002
2022,2,17,23,30,11.100000000000001,0,0,0,0,0,0,151.61,300,1.2000000000000002
2022,2,17,23,35,11.100000000000001,0,0,0,0,0,0,152.05,300,1.2000000000000002
2022,2,17,23,40,11.100000000000001,0,0,0,0,0,0,152.46,300,1.2000000000000002
2022,2,17,23,45,11.100000000000001,0,0,0,0,0,0,152.83,299,1.2000000000000002
2022,2,17,23,50,11.100000000000001,0,0,0,0,0,0,153.15,299,1.2000000000000002
2022,2,17,23,55,11.100000000000001,0,0,0,0,0,0,153.43,299,1.2000000000000002
2022,2,18,0,0,11.100000000000001,0,0,0,0,0,0,153.67000000000002,299,1.2000000000000002
2022,2,18,0,5,11.100000000000001,0,0,0,0,0,0,153.86,299,1.2000000000000002
2022,2,18,0,10,11.100000000000001,0,0,0,0,0,0,154.01,299,1.2000000000000002
2022,2,18,0,15,11.100000000000001,0,0,0,0,0,0,154.1,299,1.2000000000000002
2022,2,18,0,20,11,0,0,0,0,0,0,154.15,299,1.2000000000000002
2022,2,18,0,25,11,0,0,0,0,0,0,154.15,299,1.2000000000000002
2022,2,18,0,30,11,0,0,0,0,0,0,154.1,299,1.2000000000000002
2022,2,18,0,35,11,0,0,0,0,0,0,154,299,1.2000000000000002
2022,2,18,0,40,11,0,0,0,0,0,0,153.86,299,1.1
2022,2,18,0,45,11,0,0,0,0,0,0,153.66,299,1.1
2022,2,18,0,50,10.9,0,0,0,0,0,0,153.43,299,1.1
2022,2,18,0,55,10.9,0,0,0,0,0,0,153.14000000000001,299,1.1
2022,2,18,1,0,10.9,0,0,0,0,0,0,152.82,299,1.1
2022,2,18,1,5,10.9,0,0,0,0,0,0,152.45000000000002,300,1.1
2022,2,18,1,10,10.8,0,0,0,0,0,0,152.04,300,1.1
2022,2,18,1,15,10.8,0,0,0,0,0,0,151.6,301,1.1
2022,2,18,1,20,10.8,0,0,0,0,0,0,151.11,301,1.1
2022,2,18,1,25,10.8,0,0,0,0,0,0,150.6,302,1.1
2022,2,18,1,30,10.700000000000001,0,0,0,0,0,0,150.05,302,1.1
2022,2,18,1,35,10.700000000000001,0,0,0,0,0,0,149.47,303,1.1
2022,2,18,1,40,10.700000000000001,0,0,0,0,0,0,148.85,303,1.1
2022,2,18,1,45,10.700000000000001,0,0,0,0,0,0,148.22,304,1.1
2022,2,18,1,50,10.600000000000001,0,0,0,0,0,0,147.55,304,1.1
2022,2,18,1,55,10.600000000000001,0,0,0,0,0,0,146.87,305,1.1
2022,2,18,2,0,10.600000000000001,0,0,0,0,0,0,146.16,305,1.1
2022,2,18,2,5,10.600000000000001,0,0,0,0,0,0,145.42000000000002,306,1.1
2022,2,18,2,10,10.5,0,0,0,0,0,0,144.67000000000002,307,1.1
2022,2,18,2,15,10.5,0,0,0,0,0,0,143.9,308,1.1
2022,2,18,2,20,10.5,0,0,0,0,0,0,143.12,309,1.1
2022,2,18,2,25,10.5,0,0,0,0,0,0,142.31,310,1.1
2022,2,18,2,30,10.4,0,0,0,0,0,0,141.5,312,1.1
2022,2,18,2,35,10.4,0,0,0,0,0,0,140.66,313,1.1
2022,2,18,2,40,10.4,0,0,0,0,0,0,139.82,314,1.1
2022,2,18,2,45,10.4,0,0,0,0,0,0,138.96,315,1.1
2022,2,18,2,50,10.3,0,0,0,0,0,0,138.09,316,1.1
2022,2,18,2,55,10.3,0,0,0,0,0,0,137.21,317,1.1
2022,2,18,3,0,10.3,0,0,0,0,0,0,136.32,318,1.1
2022,2,18,3,5,10.3,0,0,0,0,0,0,135.43,320,1.1
2022,2,18,3,10,10.3,0,0,0,0,0,0,134.52,322,1.1
2022,2,18,3,15,10.200000000000001,0,0,0,0,0,0,133.6,325,1.1
2022,2,18,3,20,10.200000000000001,0,0,0,0,0,0,132.68,327,1
2022,2,18,3,25,10.200000000000001,0,0,0,0,0,0,131.75,329,1
2022,2,18,3,30,10.200000000000001,0,0,0,0,0,0,130.82,331,1
2022,2,18,3,35,10.200000000000001,0,0,0,0,0,0,129.88,334,1
2022,2,18,3,40,10.100000000000001,0,0,0,0,0,0,128.93,336,1
2022,2,18,3,45,10.100000000000001,0,0,0,0,0,0,127.98,338,1
2022,2,18,3,50,10.100000000000001,0,0,0,0,0,0,127.02,340,1
2022,2,18,3,55,10.100000000000001,0,0,0,0,0,0,126.06,343,1
2022,2,18,4,0,10.100000000000001,0,0,0,0,0,0,125.10000000000001,345,1
2022,2,18,4,5,10,0,0,0,0,0,0,124.13000000000001,318,1
2022,2,18,4,10,10,0,0,0,0,0,0,123.16,292,1
2022,2,18,4,15,10,0,0,0,0,0,0,122.18,266,1
2022,2,18,4,20,10,0,0,0,0,0,0,121.2,239,1
2022,2,18,4,25,10,0,0,0,0,0,0,120.22,213,1
2022,2,18,4,30,9.9,0,0,0,0,0,0,119.24000000000001,186,1
2022,2,18,4,35,9.9,0,0,0,0,0,0,118.26,160,1
2022,2,18,4,40,9.9,0,0,0,0,0,0,117.27,133,1
2022,2,18,4,45,9.9,0,0,0,0,0,0,116.28,107,1
2022,2,18,4,50,9.9,0,0,0,0,0,0,115.29,80,1
2022,2,18,4,55,9.9,0,0,0,0,0,0,114.3,54,0.9
2022,2,18,5,0,9.8,0,0,0,0,0,0,113.31,27,0.9
2022,2,18,5,5,9.8,0,0,0,0,0,0,112.32000000000001,31,1
2022,2,18,5,10,9.8,0,0,0,0,0,0,111.33,34,1
2022,2,18,5,15,9.8,0,0,0,0,0,0,110.33,37,1
2022,2,18,5,20,9.700000000000001,0,0,0,0,0,0,109.34,40,1
2022,2,18,5,25,9.700000000000001,0,0,0,0,0,0,108.35000000000001,43,1
2022,2,18,5,30,9.700000000000001,0,0,0,0,0,0,107.35000000000001,46,1
2022,2,18,5,35,9.600000000000001,0,0,0,0,0,0,106.36,50,1
2022,2,18,5,40,9.600000000000001,0,0,0,0,0,0,105.37,53,1
2022,2,18,5,45,9.600000000000001,0,0,0,0,0,0,104.38,56,1
2022,2,18,5,50,9.600000000000001,0,0,0,0,0,0,103.39,59,1
2022,2,18,5,55,9.5,0,0,0,0,0,0,102.4,62,1
2022,2,18,6,0,9.5,0,0,0,0,0,0,101.41,65,1
2022,2,18,6,5,9.5,0,0,0,0,0,0,100.42,67,1
2022,2,18,6,10,9.600000000000001,0,0,0,0,0,0,99.43,69,1
2022,2,18,6,15,9.600000000000001,0,0,0,0,0,0,98.45,70,1
2022,2,18,6,20,9.600000000000001,0,0,0,0,0,0,97.47,72,1
2022,2,18,6,25,9.600000000000001,0,0,0,0,0,0,96.49000000000001,73,1
2022,2,18,6,30,9.600000000000001,0,0,0,0,0,0,95.51,75,1
2022,2,18,6,35,9.700000000000001,0,0,0,0,0,0,94.53,77,1
2022,2,18,6,40,9.700000000000001,0,0,0,0,0,0,93.56,78,1
2022,2,18,6,45,9.700000000000001,0,0,0,0,0,0,92.59,80,1
2022,2,18,6,50,9.700000000000001,0,0,0,0,0,0,91.62,81,1
2022,2,18,6,55,9.700000000000001,0,0,0,0,0,0,90.05,83,1
2022,2,18,7,0,9.8,0,0,0,0,0,0,89.24,84,1
2022,2,18,7,5,9.9,12,138,16,11,0,11,88.39,85,1
2022,2,18,7,10,10.100000000000001,16,192,25,19,1,19,87.5,86,1
2022,2,18,7,15,10.200000000000001,21,243,35,26,3,26,86.60000000000001,87,1
2022,2,18,7,20,10.4,25,290,47,31,0,31,85.69,88,1
2022,2,18,7,25,10.5,29,335,60,29,335,60,84.77,89,1.1
2022,2,18,7,30,10.700000000000001,33,375,73,33,375,73,83.85000000000001,90,1.1
2022,2,18,7,35,10.8,37,409,87,37,409,87,82.94,91,1.1
2022,2,18,7,40,10.9,40,443,102,40,443,102,82.02,92,1.1
2022,2,18,7,45,11.100000000000001,43,475,117,63,11,65,81.10000000000001,93,1.1
2022,2,18,7,50,11.200000000000001,46,504,132,47,0,47,80.19,94,1.1
2022,2,18,7,55,11.4,49,530,147,82,21,86,79.29,95,1.1
2022,2,18,8,0,11.5,52,555,163,52,555,163,78.39,96,1.2000000000000002
2022,2,18,8,5,11.700000000000001,54,577,179,54,577,179,77.49,95,1.2000000000000002
2022,2,18,8,10,11.8,56,599,195,90,2,90,76.60000000000001,93,1.2000000000000002
2022,2,18,8,15,12,59,618,211,59,618,211,75.71000000000001,92,1.1
2022,2,18,8,20,12.100000000000001,61,637,228,61,637,228,74.83,90,1.1
2022,2,18,8,25,12.3,63,654,244,63,654,244,73.96000000000001,89,1.1
2022,2,18,8,30,12.5,65,670,259,65,670,259,73.10000000000001,88,1.1
2022,2,18,8,35,12.600000000000001,67,683,275,67,683,275,72.24,86,1.1
2022,2,18,8,40,12.8,69,697,291,69,697,291,71.39,85,1.1
2022,2,18,8,45,12.9,70,710,307,155,297,254,70.55,83,1.1
2022,2,18,8,50,13.100000000000001,72,722,322,72,722,322,69.72,82,1.1
2022,2,18,8,55,13.200000000000001,73,734,338,73,734,338,68.89,80,1.1
2022,2,18,9,0,13.4,75,745,353,75,745,353,68.08,79,1.1
2022,2,18,9,5,13.600000000000001,76,756,368,76,756,368,67.27,78,1.1
2022,2,18,9,10,13.8,77,765,383,77,765,383,66.48,78,1.1
2022,2,18,9,15,14,79,775,398,79,775,398,65.7,78,1.1
2022,2,18,9,20,14.200000000000001,80,784,412,80,784,412,64.92,77,1.2000000000000002
2022,2,18,9,25,14.5,81,792,426,81,792,426,64.16,77,1.2000000000000002
2022,2,18,9,30,14.700000000000001,82,800,440,82,800,440,63.410000000000004,76,1.2000000000000002
2022,2,18,9,35,14.9,76,833,459,76,833,459,62.67,76,1.2000000000000002
2022,2,18,9,40,15.100000000000001,77,840,472,77,840,472,61.95,76,1.2000000000000002
2022,2,18,9,45,15.3,78,846,485,78,846,485,61.24,75,1.2000000000000002
2022,2,18,9,50,15.5,79,852,498,79,852,498,60.54,75,1.3
2022,2,18,9,55,15.8,80,858,510,80,858,510,59.86,74,1.3
2022,2,18,10,0,16,80,863,523,80,863,523,59.19,74,1.3
2022,2,18,10,5,16.1,81,868,534,81,868,534,58.54,74,1.3
2022,2,18,10,10,16.2,82,873,546,82,873,546,57.9,74,1.3
2022,2,18,10,15,16.400000000000002,82,878,557,82,878,557,57.28,74,1.3
2022,2,18,10,20,16.5,83,882,568,83,882,568,56.68,75,1.2000000000000002
2022,2,18,10,25,16.6,84,886,578,84,886,578,56.1,75,1.2000000000000002
2022,2,18,10,30,16.7,84,890,588,84,890,588,55.53,75,1.2000000000000002
2022,2,18,10,35,16.8,86,890,597,86,890,597,54.980000000000004,75,1.2000000000000002
2022,2,18,10,40,17,86,894,606,86,894,606,54.46,75,1.2000000000000002
2022,2,18,10,45,17.1,87,897,615,87,897,615,53.95,75,1.2000000000000002
2022,2,18,10,50,17.2,87,900,623,87,900,623,53.46,75,1.2000000000000002
2022,2,18,10,55,17.3,88,903,631,88,903,631,53,75,1.2000000000000002
2022,2,18,11,0,17.5,88,906,639,88,906,639,52.550000000000004,76,1.1
2022,2,18,11,5,17.5,88,908,646,88,908,646,52.13,75,1.1
2022,2,18,11,10,17.6,89,910,653,89,910,653,51.730000000000004,74,1.1
2022,2,18,11,15,17.7,89,912,659,89,912,659,51.36,74,1.1
2022,2,18,11,20,17.7,89,914,665,89,914,665,51.01,73,1.1
2022,2,18,11,25,17.8,90,916,670,90,916,670,50.68,73,1.1
2022,2,18,11,30,17.900000000000002,90,918,675,90,918,675,50.38,72,1.1
2022,2,18,11,35,17.900000000000002,92,912,676,92,912,676,50.11,72,1.1
2022,2,18,11,40,18,92,913,680,92,913,680,49.86,71,1.1
2022,2,18,11,45,18.1,92,914,684,92,914,684,49.64,71,1.1
2022,2,18,11,50,18.2,92,915,687,92,915,687,49.44,70,1.1
2022,2,18,11,55,18.2,92,916,690,92,916,690,49.27,69,1
2022,2,18,12,0,18.3,92,917,692,92,917,692,49.13,69,1
2022,2,18,12,5,18.3,93,917,694,93,917,694,49.02,68,1
2022,2,18,12,10,18.400000000000002,93,918,696,93,918,696,48.93,67,1
2022,2,18,12,15,18.400000000000002,93,918,697,93,918,697,48.870000000000005,66,1
2022,2,18,12,20,18.400000000000002,93,918,698,186,737,671,48.84,65,1
2022,2,18,12,25,18.5,93,918,698,187,727,666,48.84,64,1
2022,2,18,12,30,18.5,93,918,697,188,724,664,48.870000000000005,63,1
2022,2,18,12,35,18.6,98,907,693,190,725,667,48.92,62,1
2022,2,18,12,40,18.6,98,906,692,98,906,692,49.01,61,1
2022,2,18,12,45,18.6,97,906,690,188,721,660,49.120000000000005,59,1.1
2022,2,18,12,50,18.7,97,905,688,198,640,616,49.26,58,1.1
2022,2,18,12,55,18.7,97,904,685,192,680,634,49.42,57,1.1
2022,2,18,13,0,18.7,97,903,682,97,903,682,49.620000000000005,56,1.1
2022,2,18,13,5,18.7,97,902,678,97,902,678,49.84,55,1.1
2022,2,18,13,10,18.7,97,901,675,97,901,675,50.08,54,1.1
2022,2,18,13,15,18.7,96,899,670,96,899,670,50.35,53,1.1
2022,2,18,13,20,18.7,96,898,665,96,898,665,50.65,52,1.1
2022,2,18,13,25,18.7,96,896,660,96,896,660,50.980000000000004,51,1.1
2022,2,18,13,30,18.7,95,894,654,95,894,654,51.32,50,1.1
2022,2,18,13,35,18.7,96,888,647,96,888,647,51.7,49,1.1
2022,2,18,13,40,18.7,96,886,640,96,886,640,52.09,47,1.1
2022,2,18,13,45,18.7,95,884,633,95,884,633,52.51,46,1.1
2022,2,18,13,50,18.7,95,881,626,95,881,626,52.95,45,1.1
2022,2,18,13,55,18.7,94,878,618,94,878,618,53.42,44,1.1
2022,2,18,14,0,18.7,94,875,609,178,698,589,53.9,43,1.1
2022,2,18,14,5,18.7,93,871,601,181,632,548,54.410000000000004,42,1.2000000000000002
2022,2,18,14,10,18.6,93,868,592,216,494,500,54.93,42,1.2000000000000002
2022,2,18,14,15,18.6,92,864,582,217,458,476,55.480000000000004,41,1.2000000000000002
2022,2,18,14,20,18.6,92,860,572,201,501,481,56.04,40,1.2000000000000002
2022,2,18,14,25,18.6,91,856,562,246,275,397,56.620000000000005,40,1.2000000000000002
2022,2,18,14,30,18.5,90,852,551,251,138,326,57.22,39,1.2000000000000002
2022,2,18,14,35,18.5,90,845,540,252,174,345,57.84,38,1.2000000000000002
2022,2,18,14,40,18.5,89,840,528,196,487,450,58.480000000000004,37,1.2000000000000002
