date,Tmax_C,Tmin_C,Tmean_C,RHmax_pct,RHmin_pct,RHmean_pct,u10_m_s,u2_m_s,Rs_MJ_m2_day,Ra_MJ_m2_day,Rso_MJ_m2_day,Rns_MJ_m2_day,Rnl_MJ_m2_day,Rn_MJ_m2_day,es_kPa,ea_kPa,VPD_kPa,delta_kPa_C,gamma_kPa_C,ET0_mm_day,precip_mm_day
2021-05-23,26.7,24.3,25.5,70.0,42.0,57.0,5.812,4.347,29.606,40.09,30.075,22.797,5.814,16.983,3.2706,1.799,1.4716,0.1936,0.0673,7.32,0.0
2021-05-24,27.1,24.3,25.7,70.0,39.0,54.5,4.779,3.575,29.441,40.121,30.098,22.669,5.852,16.818,3.3122,1.7627,1.5495,0.1956,0.0673,7.15,0.0
2021-05-25,27.6,24.7,26.15,70.0,36.0,56.0,5.608,4.195,29.819,40.15,30.12,22.96,6.002,16.958,3.4022,1.7538,1.6484,0.2002,0.0673,7.66,0.0
2021-05-26,27.8,24.9,26.35,70.0,41.0,55.8,4.979,3.724,29.628,40.178,30.141,22.814,5.731,17.082,3.4425,1.868,1.5745,0.2023,0.0673,7.32,0.0
2021-05-27,28.0,25.1,26.55,79.0,40.0,60.4,3.692,2.761,24.239,40.205,30.161,18.664,4.108,14.556,3.4833,2.0147,1.4686,0.2044,0.0673,6.07,0.0
2021-05-28,28.6,26.4,27.5,91.0,36.0,66.6,3.888,2.908,28.285,40.23,30.18,21.78,4.732,17.047,3.6779,2.2705,1.4074,0.2146,0.0673,6.65,1.2
2021-05-29,29.4,26.2,27.8,93.0,42.0,68.5,3.325,2.487,21.996,40.254,30.197,16.937,3.088,13.849,3.7503,2.4425,1.3078,0.2179,0.0673,5.51,2.1
2021-05-30,29.5,26.5,28.0,91.0,47.0,72.5,3.5,2.618,21.384,40.276,30.214,16.466,2.85,13.616,3.7925,2.5441,1.2484,0.2201,0.0673,5.41,1.4
2021-05-31,27.6,26.3,26.95,89.0,62.0,78.3,4.217,3.154,6.898,40.297,30.23,5.311,-0.186,5.497,3.5571,2.6673,0.8898,0.2086,0.0673,2.97,16.2
2021-06-01,26.9,25.5,26.2,95.0,68.0,82.8,5.258,3.933,7.69,40.316,30.245,5.921,-0.029,5.95,3.4039,2.7552,0.6487,0.2008,0.0673,2.8,15.4
2021-06-02,27.2,25.2,26.2,95.0,66.0,84.9,6.158,4.606,11.509,40.335,30.258,8.862,0.704,8.158,3.4066,2.7132,0.6934,0.2008,0.0673,3.52,11.1
2021-06-03,28.8,26.1,27.45,91.0,62.0,76.0,6.179,4.622,27.925,40.352,30.271,21.502,3.842,17.66,3.6705,2.766,0.9045,0.214,0.0673,6.16,0.5
2021-06-04,29.1,26.4,27.75,86.0,59.0,74.5,5.517,4.126,29.023,40.367,30.283,22.348,4.224,18.124,3.7353,2.6685,1.0668,0.2173,0.0673,6.58,1.5
2021-06-05,29.4,26.6,28.0,89.0,61.0,75.6,5.833,4.363,28.238,40.382,30.294,21.744,3.874,17.869,3.7909,2.8,0.9909,0.2201,0.0673,6.39,2.0
2021-06-06,29.0,26.9,27.95,87.0,60.0,73.9,7.15,5.348,25.344,40.395,30.303,19.515,3.395,16.12,3.7751,2.7436,1.0315,0.2195,0.0673,6.24,0.3
2021-06-07,29.3,26.8,28.05,85.0,53.0,68.7,6.683,4.999,25.762,40.407,30.312,19.836,3.708,16.128,3.7997,2.5776,1.2221,0.2206,0.0673,6.66,0.0
2021-06-08,28.8,26.5,27.65,77.0,52.0,65.1,6.204,4.64,27.569,40.418,30.32,21.228,4.397,16.831,3.7108,2.3624,1.3484,0.2162,0.0673,7.04,0.1
2021-06-09,29.1,26.7,27.9,81.0,53.0,69.3,4.75,3.553,28.537,40.427,30.328,21.974,4.421,17.553,3.766,2.4864,1.2796,0.219,0.0673,6.76,1.1
2021-06-10,30.0,26.7,28.35,92.0,52.0,72.2,4.883,3.652,28.3,40.436,30.334,21.791,4.03,17.761,3.8731,2.7146,1.1585,0.224,0.0673,6.6,0.1
2021-06-11,30.4,27.0,28.7,89.0,45.0,72.6,3.542,2.649,18.14,40.443,30.339,13.968,2.157,11.812,3.9534,2.5634,1.39,0.228,0.0673,5.16,11.6
2021-06-12,30.1,27.1,28.6,94.0,49.0,74.4,3.329,2.49,21.776,40.449,30.344,16.768,2.733,14.034,3.9269,2.7311,1.1958,0.2269,0.0673,5.4,2.4
2021-06-13,29.2,27.5,28.35,92.0,58.0,78.2,4.175,3.123,23.18,40.454,30.348,17.849,2.845,15.004,3.8617,2.8639,0.9978,0.224,0.0673,5.51,1.8
2021-06-14,29.0,27.4,28.2,93.0,42.0,68.0,4.15,3.104,19.84,40.458,30.351,15.276,2.518,12.758,3.8278,2.5384,1.2894,0.2223,0.0673,5.44,0.7
2021-06-15,29.2,26.7,27.95,93.0,46.0,71.9,2.675,2.001,15.455,40.461,30.353,11.9,1.577,10.323,3.7776,2.5609,1.2167,0.2195,0.0673,4.25,0.6
2021-06-16,29.4,27.1,28.25,97.0,58.0,79.4,2.9,2.169,12.888,40.462,30.354,9.924,0.907,9.017,3.8428,2.9281,0.9146,0.2229,0.0673,3.59,2.2
2021-06-17,30.0,27.2,28.6,91.0,56.0,76.7,3.954,2.958,18.904,40.463,30.354,14.556,2.085,12.471,3.9252,2.8294,1.0958,0.2269,0.0673,4.99,0.9
2021-06-18,29.7,27.8,28.75,86.0,47.0,70.4,4.633,3.466,23.94,40.462,30.354,18.434,3.344,15.09,3.9534,2.5866,1.3667,0.2286,0.0673,6.29,0.0
2021-06-19,29.9,27.5,28.7,87.0,51.0,72.5,4.546,3.4,23.566,40.461,30.353,18.146,3.158,14.987,3.945,2.6728,1.2722,0.228,0.0673,6.06,1.2
2021-06-20,30.0,28.2,29.1,93.0,47.0,73.4,4.083,3.054,21.974,40.458,30.351,16.92,2.742,14.179,4.0336,2.7754,1.2583,0.2326,0.0673,5.72,0.8
2021-06-21,30.1,27.9,29.0,90.0,45.0,70.8,4.604,3.444,25.448,40.454,30.348,19.595,3.581,16.014,4.0127,2.6513,1.3615,0.2315,0.0673,6.5,1.6
2021-06-22,29.9,27.7,28.8,91.0,55.0,72.5,4.625,3.459,25.265,40.449,30.344,19.454,3.27,16.184,3.9666,2.8502,1.1164,0.2292,0.0673,6.09,2.6
2021-06-23,30.0,27.5,28.75,89.0,59.0,74.4,3.804,2.845,20.617,40.444,30.34,15.875,2.362,13.513,3.9572,2.8854,1.0717,0.2286,0.0673,5.19,5.8
2021-06-24,29.4,27.7,28.55,88.0,49.0,71.6,5.292,3.958,28.199,40.437,30.335,21.713,4.139,17.574,3.9068,2.6386,1.2682,0.2263,0.0673,6.85,2.4
2021-06-25,29.9,27.8,28.85,91.0,52.0,72.1,5.417,4.051,25.045,40.429,30.329,19.285,3.303,15.982,3.9775,2.7968,1.1806,0.2297,0.0673,6.31,2.1
2021-06-26,29.1,27.8,28.45,86.0,59.0,73.9,5.483,4.101,20.768,40.42,30.322,15.992,2.47,13.521,3.8825,2.7951,1.0875,0.2251,0.0673,5.54,8.8
2021-06-27,29.3,27.4,28.35,92.0,55.0,73.9,4.8,3.59,26.442,40.409,30.314,20.36,3.546,16.814,3.8628,2.7997,1.063,0.224,0.0673,6.17,2.4
2021-06-28,29.4,27.7,28.55,85.0,57.0,71.5,4.221,3.157,12.013,40.398,30.306,9.25,0.812,8.438,3.9068,2.7469,1.1599,0.2263,0.0673,4.14,0.6
2021-06-29,28.9,27.5,28.2,90.0,62.0,80.7,5.038,3.768,16.891,40.386,30.297,13.006,1.663,11.343,3.8269,2.8867,0.9403,0.2223,0.0673,4.63,7.4
2021-06-30,28.3,26.9,27.6,95.0,66.0,79.9,4.2,3.141,24.682,40.372,30.287,19.005,2.992,16.013,3.6955,2.953,0.7425,0.2157,0.0673,5.3,7.8
2021-07-01,27.8,26.7,27.25,95.0,66.0,85.3,3.054,2.284,13.201,40.358,30.276,10.165,0.969,9.196,3.6196,2.8969,0.7227,0.2118,0.0673,3.4,22.6
2021-07-02,29.9,27.5,28.7,97.0,63.0,86.2,3.029,2.266,19.285,40.342,30.264,14.85,1.935,12.915,3.945,3.1095,0.8355,0.228,0.0673,4.56,17.9
2021-07-03,30.7,27.1,28.9,96.0,55.0,78.8,2.688,2.01,24.566,40.326,30.251,18.916,3.05,15.866,4.0014,2.9359,1.0654,0.2303,0.0673,5.59,0.8
2021-07-04,30.4,27.7,29.05,93.0,60.0,78.4,4.642,3.472,27.925,40.308,30.238,21.502,3.533,17.97,4.0279,3.0296,0.9983,0.2321,0.0673,6.33,0.9
2021-07-05,30.1,28.0,29.05,93.0,63.0,79.8,5.067,3.79,12.341,40.289,30.224,9.502,0.769,8.733,4.0237,3.1019,0.9218,0.2321,0.0673,3.96,2.9
2021-07-06,29.9,27.8,28.85,89.0,62.0,77.1,6.017,4.5,16.438,40.269,30.209,12.657,1.549,11.108,3.9775,2.9704,1.0071,0.2297,0.0673,4.88,1.0
2021-07-07,30.4,27.9,29.15,86.0,65.0,76.3,5.379,4.023,23.375,40.247,30.193,17.999,2.745,15.253,4.0497,3.0269,1.0228,0.2332,0.0673,5.8,2.0
2021-07-08,30.2,28.1,29.15,84.0,51.0,70.3,4.867,3.64,28.451,40.225,30.176,21.907,4.17,17.737,4.047,2.6913,1.3557,0.2332,0.0673,6.97,0.3
2021-07-09,30.2,28.1,29.15,87.0,54.0,72.4,4.696,3.512,27.335,40.201,30.158,21.048,3.764,17.284,4.047,2.8127,1.2343,0.2332,0.0673,6.6,0.0
2021-07-10,30.2,28.0,29.1,85.0,55.0,72.0,4.333,3.241,23.742,40.176,30.139,18.281,3.104,15.178,4.036,2.7868,1.2492,0.2326,0.0673,6.02,1.8
2021-07-11,29.5,27.9,28.7,95.0,53.0,70.1,5.633,4.213,26.838,40.15,30.12,20.665,3.559,17.106,3.9404,2.8776,1.0628,0.228,0.0673,6.36,7.6
2021-07-12,29.3,27.8,28.55,92.0,54.0,75.0,6.288,4.703,16.952,40.123,30.099,13.053,1.75,11.304,3.9059,2.819,1.0868,0.2263,0.0673,5.16,1.0
2021-07-13,29.4,27.5,28.45,83.0,58.0,75.6,5.854,4.379,9.634,40.094,30.078,7.418,0.366,7.052,3.8852,2.7123,1.1729,0.2251,0.0673,4.28,10.3
2021-07-14,29.4,27.9,28.65,84.0,61.0,72.1,5.275,3.945,23.63,40.064,30.055,18.195,3.026,15.17,3.9286,2.8286,1.1,0.2274,0.0673,5.92,1.5
2021-07-15,29.4,27.6,28.5,81.0,56.0,68.3,5.508,4.12,21.917,40.033,30.032,16.876,2.899,13.977,3.896,2.6434,1.2526,0.2257,0.0673,6.0,0.8
2021-07-16,29.1,27.5,28.3,82.0,56.0,69.5,4.467,3.341,27.371,40.0,30.007,21.076,4.027,17.049,3.8501,2.6333,1.2168,0.2234,0.0673,6.46,0.8
2021-07-17,30.4,27.7,29.05,81.0,49.0,67.0,4.112,3.076,28.66,39.966,29.982,22.068,4.449,17.619,4.0279,2.568,1.4599,0.2321,0.0673,6.95,0.0
2021-07-18,30.2,28.0,29.1,86.0,55.0,70.5,5.033,3.765,26.82,39.931,29.955,20.651,3.708,16.944,4.036,2.8057,1.2303,0.2326,0.0673,6.57,0.3
2021-07-19,30.0,28.1,29.05,81.0,61.0,69.1,5.046,3.774,22.691,39.894,29.928,17.472,2.874,14.598,4.0225,2.8339,1.1886,0.2321,0.0673,5.92,1.6
2021-07-20,30.1,28.2,29.15,89.0,54.0,72.3,4.171,3.12,21.118,39.856,29.899,16.261,2.558,13.703,4.0458,2.854,1.1918,0.2332,0.0673,5.51,1.2
2021-07-21,30.8,28.2,29.5,89.0,49.0,72.2,3.429,2.565,24.973,39.816,29.869,19.229,3.401,15.828,4.1329,2.79,1.343,0.2374,0.0673,6.12,1.9
2021-07-22,30.7,28.1,29.4,94.0,47.0,70.5,3.263,2.44,26.489,39.775,29.839,20.396,3.65,16.746,4.1092,2.8248,1.2844,0.2362,0.0673,6.24,0.6
2021-07-23,30.5,28.1,29.3,91.0,39.0,65.9,2.879,2.153,20.3,39.733,29.807,15.631,2.689,12.942,4.0841,2.5813,1.5028,0.235,0.0673,5.37,0.0
2021-07-24,30.1,28.5,29.3,90.0,50.0,72.1,2.517,1.882,11.398,39.689,29.774,8.776,0.719,8.058,4.0794,2.818,1.2614,0.235,0.0673,3.61,1.4
2021-07-25,30.2,27.9,29.05,92.0,51.0,74.1,3.179,2.378,16.33,39.643,29.739,12.574,1.677,10.897,4.025,2.8231,1.2019,0.2321,0.0673,4.54,2.7
2021-07-26,30.0,27.8,28.9,95.0,59.0,79.5,3.104,2.322,24.498,39.596,29.704,18.863,3.006,15.858,3.9896,3.0264,0.9632,0.2303,0.0673,5.53,3.3
2021-07-27,31.1,27.8,29.45,96.0,56.0,79.5,2.008,1.502,23.519,39.547,29.667,18.109,2.818,15.291,4.1272,3.0584,1.0687,0.2368,0.0673,5.31,4.3
2021-07-28,31.2,29.1,30.15,94.0,50.0,72.5,1.379,1.032,23.89,39.497,29.63,18.395,2.952,15.443,4.2864,3.0296,1.2569,0.2452,0.0673,5.37,0.6
2021-07-29,31.5,28.3,29.9,95.0,45.0,71.6,3.35,2.506,25.823,39.445,29.591,19.884,3.527,16.357,4.2343,2.867,1.3672,0.2422,0.0673,6.27,0.3
2021-07-30,31.6,28.6,30.1,86.0,46.0,68.3,3.858,2.886,22.043,39.391,29.55,16.973,2.936,14.037,4.2812,2.7521,1.529,0.2446,0.0673,6.04,1.3
2021-07-31,31.4,28.7,30.05,92.0,47.0,69.1,3.438,2.571,24.109,39.336,29.509,18.564,3.182,15.382,4.2663,2.8909,1.3754,0.244,0.0673,6.05,1.6
2021-08-01,31.7,28.7,30.2,92.0,51.0,70.6,3.621,2.708,26.402,39.278,29.466,20.33,3.477,16.853,4.3058,3.003,1.3028,0.2458,0.0673,6.39,2.2
2021-08-02,29.7,28.7,29.2,91.0,59.0,75.4,3.371,2.521,11.956,39.22,29.422,9.206,0.786,8.419,4.0537,3.0215,1.0321,0.2338,0.0673,3.69,1.3
2021-08-03,30.2,28.3,29.25,86.0,48.0,70.0,3.788,2.833,10.93,39.159,29.376,8.416,0.691,7.725,4.0692,2.6841,1.3852,0.2344,0.0673,4.16,0.9
2021-08-04,29.7,28.0,28.85,86.0,50.0,73.2,3.213,2.403,21.942,39.096,29.329,16.895,2.997,13.898,3.9753,2.668,1.3072,0.2297,0.0673,5.49,6.3
2021-08-05,29.9,27.8,28.85,90.0,58.0,79.9,3.008,2.25,19.847,39.032,29.281,15.282,2.337,12.945,3.9775,2.9047,1.0728,0.2297,0.0673,4.87,8.2
2021-08-06,30.8,28.5,29.65,90.0,58.0,76.0,4.429,3.313,21.136,38.966,29.232,16.274,2.476,13.798,4.1665,3.0392,1.1273,0.2391,0.0673,5.48,0.5
2021-08-07,31.3,28.7,30.0,85.0,50.0,68.4,3.704,2.771,27.918,38.898,29.181,21.497,4.098,17.399,4.2533,2.8156,1.4377,0.2434,0.0673,6.75,1.5
2021-08-08,31.1,28.9,30.0,90.0,47.0,68.1,3.129,2.34,27.572,38.828,29.128,21.231,3.977,17.254,4.2504,2.8539,1.3965,0.2434,0.0673,6.5,1.1
2021-08-09,31.0,28.7,29.85,79.0,49.0,65.9,4.488,3.356,26.676,38.757,29.074,20.541,4.109,16.432,4.2147,2.6557,1.559,0.2415,0.0673,6.91,0.5
2021-08-10,30.6,28.6,29.6,86.0,49.0,66.2,4.963,3.712,27.688,38.683,29.019,21.319,4.153,17.166,4.1527,2.7589,1.3938,0.2385,0.0673,6.93,0.7
2021-08-11,30.6,28.8,29.7,80.0,49.0,64.9,5.3,3.964,27.551,38.607,28.962,21.214,4.304,16.91,4.1755,2.6597,1.5157,0.2397,0.0673,7.18,0.3
2021-08-12,29.9,28.7,29.3,92.0,64.0,74.6,5.833,4.363,20.837,38.53,28.904,16.044,2.33,13.715,4.0778,3.1609,0.9169,0.235,0.0673,5.26,7.4
2021-08-13,30.1,27.2,28.65,90.0,57.0,78.1,6.904,5.164,18.698,38.45,28.844,14.398,2.224,12.174,3.9374,2.8396,1.0979,0.2274,0.0673,5.49,12.1
2021-08-14,29.8,27.4,28.6,94.0,52.0,68.4,5.508,4.12,18.608,38.368,28.783,14.328,2.242,12.086,3.9223,2.806,1.1162,0.2269,0.0673,5.26,0.7
2021-08-15,30.0,28.2,29.1,91.0,52.0,70.5,4.079,3.051,26.395,38.285,28.72,20.324,3.789,16.535,4.0336,2.8432,1.1904,0.2326,0.0673,6.21,4.2
2021-08-16,30.1,28.3,29.2,95.0,49.0,77.3,4.263,3.188,21.096,38.199,28.656,16.244,2.71,13.534,4.057,2.8726,1.1844,0.2338,0.0673,5.47,4.7
2021-08-17,30.3,28.1,29.2,86.0,60.0,73.6,5.696,4.26,24.228,38.111,28.59,18.656,3.266,15.39,4.0593,2.9298,1.1295,0.2338,0.0673,6.1,1.0
2021-08-18,30.8,28.5,29.65,81.0,46.0,67.2,4.737,3.543,26.903,38.022,28.523,20.715,4.353,16.362,4.1665,2.5976,1.5689,0.2391,0.0673,6.99,0.0
2021-08-19,30.6,28.3,29.45,87.0,47.0,68.0,3.35,2.506,26.863,37.93,28.454,20.685,4.172,16.513,4.1189,2.7052,1.4137,0.2368,0.0673,6.38,0.1
2021-08-20,30.7,28.2,29.45,88.0,46.0,65.3,2.142,1.602,19.537,37.836,28.384,15.044,2.621,12.423,4.1203,2.6984,1.4219,0.2368,0.0673,4.86,0.8
2021-08-21,31.0,28.1,29.55,88.0,43.0,67.4,4.133,3.092,24.383,37.74,28.312,18.775,3.767,15.008,4.1473,2.6388,1.5085,0.238,0.0673,6.36,0.1
2021-08-22,30.3,28.9,29.6,81.0,49.0,67.2,4.225,3.16,23.933,37.642,28.238,18.428,3.639,14.789,4.1496,2.6705,1.4791,0.2385,0.0673,6.28,0.1
2021-08-23,30.7,28.6,29.65,85.0,48.0,68.2,4.954,3.705,22.151,37.541,28.163,17.056,3.198,13.859,4.1652,2.7234,1.4418,0.2391,0.0673,6.19,0.0
2021-08-24,29.9,27.8,28.85,81.0,43.0,62.7,5.763,4.31,25.168,37.439,28.086,19.379,4.286,15.093,3.9775,2.4202,1.5573,0.2297,0.0673,6.98,0.0
2021-08-25,29.8,28.5,29.15,85.0,63.0,72.5,7.85,5.871,14.177,37.335,28.008,10.916,1.345,9.571,4.043,2.9751,1.0679,0.2332,0.0673,4.98,2.5
2021-08-26,30.5,28.1,29.3,88.0,51.0,66.9,5.467,4.089,25.024,37.228,27.928,19.268,3.75,15.518,4.0841,2.7863,1.2979,0.235,0.0673,6.44,0.6
2021-08-27,30.5,28.5,29.5,82.0,48.0,66.0,5.25,3.927,17.741,37.119,27.846,13.66,2.359,11.302,4.1288,2.6434,1.4855,0.2374,0.0673,5.73,0.2
2021-08-28,30.5,28.4,29.45,82.0,50.0,68.5,4.283,3.204,20.207,37.008,27.763,15.559,2.885,12.675,4.1176,2.6778,1.4398,0.2368,0.0673,5.69,0.0
2021-08-29,30.7,28.5,29.6,87.0,45.0,69.6,2.975,2.225,25.243,36.896,27.678,19.437,4.013,15.424,4.1539,2.6864,1.4675,0.2385,0.0673,6.04,0.8
2021-08-30,29.8,28.5,29.15,93.0,55.0,73.4,2.45,1.832,20.606,36.781,27.592,15.867,2.669,13.198,4.043,2.963,1.08,0.2332,0.0673,4.83,0.1
2021-08-31,30.7,28.3,29.5,89.0,54.0,73.9,2.217,1.658,24.221,36.663,27.504,18.65,3.5,15.15,4.1314,2.9041,1.2273,0.2374,0.0673,5.47,5.1
2021-09-01,31.3,28.5,29.9,97.0,41.0,70.2,0.979,0.732,17.626,36.544,27.415,13.572,2.244,11.328,4.2306,2.8241,1.4065,0.2422,0.0673,4.06,1.1
2021-09-02,30.8,29.3,30.05,95.0,43.0,68.8,0.854,0.639,22.158,36.423,27.324,17.062,3.147,13.915,4.2587,2.8909,1.3678,0.244,0.0673,4.79,0.7
2021-09-03,30.8,28.7,29.75,85.0,47.0,68.3,2.117,1.583,21.607,36.3,27.231,16.638,3.252,13.385,4.1892,2.7169,1.4723,0.2403,0.0673,5.17,1.9
2021-09-04,30.6,28.6,29.6,91.0,43.0,65.6,2.2,1.645,23.321,36.174,27.137,17.957,3.635,14.322,4.1527,2.725,1.4276,0.2385,0.0673,5.43,0.1
2021-09-05,31.1,28.5,29.8,86.0,38.0,61.6,2.887,2.16,19.811,36.047,27.042,15.254,3.095,12.16,4.2048,2.5318,1.673,0.2409,0.0673,5.36,0.2
2021-09-06,31.6,29.2,30.4,85.0,37.0,57.0,1.833,1.371,12.19,35.918,26.945,9.386,1.249,8.137,4.3503,2.5821,1.7681,0.2483,0.0673,3.77,0.1
2021-09-07,31.1,29.0,30.05,82.0,43.0,66.3,2.263,1.692,19.35,35.786,26.846,14.9,2.935,11.965,4.262,2.6137,1.6482,0.244,0.0673,5.0,5.9
2021-09-08,31.0,28.8,29.9,93.0,51.0,75.5,1.179,0.882,17.64,35.653,26.746,13.583,2.191,11.391,4.2261,2.9868,1.2393,0.2422,0.0673,4.08,5.0
2021-09-09,31.7,29.8,30.75,95.0,62.0,78.9,1.879,1.406,15.199,35.518,26.645,11.703,1.411,10.293,4.4347,3.4416,0.9931,0.2526,0.0673,3.8,6.4
2021-09-10,31.7,29.3,30.5,94.0,46.0,69.9,1.483,1.109,18.997,35.381,26.542,14.628,2.515,12.113,4.3752,2.9907,1.3845,0.2495,0.0673,4.5,0.9
2021-09-11,30.9,29.3,30.1,88.0,50.0,68.7,4.183,3.129,24.822,35.241,26.437,19.113,3.85,15.263,4.2714,2.9101,1.3613,0.2446,0.0673,6.19,0.5
2021-09-12,30.4,29.1,29.75,91.0,66.0,81.4,5.029,3.762,19.703,35.101,26.332,15.171,2.371,12.8,4.1851,3.2658,0.9193,0.2403,0.0673,4.95,1.2
2021-09-13,29.9,28.5,29.2,94.0,64.0,81.5,3.817,2.855,13.547,34.958,26.225,10.431,1.287,9.144,4.0551,3.179,0.8761,0.2338,0.0673,3.75,3.7
2021-09-14,29.4,28.1,28.75,89.0,63.0,78.2,3.354,2.509,24.124,34.813,26.116,18.575,3.588,14.987,3.9506,2.9831,0.9675,0.2286,0.0673,5.34,0.9
2021-09-15,30.2,28.2,29.2,96.0,58.0,79.6,1.479,1.106,19.94,34.667,26.007,15.354,2.647,12.707,4.0581,3.0803,0.9778,0.2338,0.0673,4.38,8.0
2021-09-16,30.8,28.5,29.65,94.0,55.0,76.8,2.663,1.991,22.234,34.519,25.896,17.12,3.185,13.935,4.1665,3.0504,1.1161,0.2391,0.0673,5.13,1.0
2021-09-17,31.2,28.4,29.8,94.0,48.0,74.8,2.208,1.652,14.576,34.37,25.784,11.224,1.728,9.496,4.2064,2.9089,1.2975,0.2409,0.0673,3.94,1.7
2021-09-18,30.3,29.2,29.75,91.0,54.0,72.3,1.838,1.374,21.946,34.219,25.67,16.898,3.224,13.674,4.1844,3.0092,1.1752,0.2403,0.0673,4.91,1.0
2021-09-19,29.9,28.2,29.05,91.0,61.0,77.5,2.788,2.085,17.258,34.066,25.556,13.289,2.215,11.074,4.0215,3.0267,0.9948,0.2321,0.0673,4.22,7.1
2021-09-20,30.0,28.0,29.0,87.0,54.0,69.3,3.533,2.643,21.935,33.912,25.44,16.89,3.532,13.358,4.0115,2.7899,1.2216,0.2315,0.0673,5.31,1.2
2021-09-21,30.4,28.8,29.6,82.0,56.0,69.2,4.75,3.553,17.449,33.756,25.323,13.436,2.489,10.947,4.1505,2.839,1.3115,0.2385,0.0673,5.16,1.3
2021-09-22,30.5,28.3,29.4,89.0,45.0,65.1,2.263,1.692,14.396,33.599,25.205,11.085,1.907,9.178,4.1064,2.6941,1.4123,0.2362,0.0673,3.98,0.7
2021-09-23,30.5,28.9,29.7,85.0,51.0,70.0,1.358,1.016,17.096,33.441,25.086,13.164,2.48,10.684,4.1744,2.806,1.3684,0.2397,0.0673,4.01,0.1
2021-09-24,29.3,28.2,28.75,97.0,56.0,83.3,1.363,1.019,10.926,33.281,24.967,8.413,0.958,7.455,3.9499,2.9959,0.954,0.2286,0.0673,2.79,12.4
2021-09-25,29.6,27.9,28.75,99.0,63.0,86.7,1.717,1.284,15.289,33.12,24.846,11.773,1.78,9.993,3.9523,3.1664,0.7859,0.2286,0.0673,3.49,5.8
2021-09-26,28.6,27.5,28.05,95.0,65.0,81.4,4.333,3.241,17.186,32.958,24.724,13.234,2.301,10.933,3.7926,3.0159,0.7767,0.2206,0.0673,4.12,0.8
2021-09-27,29.5,27.4,28.45,87.0,47.0,66.5,4.871,3.643,23.555,32.794,24.602,18.137,4.442,13.695,3.8864,2.5566,1.3298,0.2251,0.0673,5.94,0.0
2021-09-28,29.2,27.4,28.3,91.0,62.0,71.8,4.733,3.54,16.618,32.63,24.478,12.796,2.315,10.481,3.851,2.9169,0.9342,0.2234,0.0673,4.36,0.9
2021-09-29,29.6,26.9,28.25,82.0,44.0,64.5,3.454,2.584,22.273,32.464,24.354,17.15,4.464,12.687,3.8456,2.3655,1.4801,0.2229,0.0673,5.5,0.0
2021-09-30,29.9,27.4,28.65,87.0,44.0,68.2,3.571,2.671,23.688,32.298,24.229,18.24,4.654,13.586,3.9343,2.5158,1.4185,0.2274,0.0673,5.68,0.8
2021-10-01,29.6,27.9,28.75,89.0,42.0,62.5,5.671,4.242,22.871,32.131,24.104,17.611,4.427,13.183,3.9523,2.5431,1.4092,0.2286,0.0673,6.18,0.8
2021-10-02,29.3,27.8,28.55,73.0,58.0,65.5,6.333,4.737,18.486,31.963,23.978,14.234,3.273,10.961,3.9059,2.5456,1.3603,0.2263,0.0673,5.74,1.8
2021-10-03,29.1,27.3,28.2,85.0,49.0,64.3,5.271,3.942,22.727,31.794,23.851,17.5,4.444,13.056,3.8287,2.5292,1.2995,0.2223,0.0673,5.83,0.6
2021-10-04,29.1,27.0,28.05,78.0,52.0,68.0,4.675,3.497,20.416,31.625,23.724,15.72,3.977,11.743,3.7971,2.438,1.3591,0.2206,0.0673,5.47,0.5
2021-10-05,29.6,27.3,28.45,89.0,47.0,69.1,3.404,2.546,22.637,31.455,23.597,17.43,4.4,13.031,3.8876,2.5892,1.2984,0.2251,0.0673,5.31,0.1
2021-10-06,29.6,27.7,28.65,90.0,59.0,74.1,4.367,3.266,21.416,31.285,23.469,16.491,3.653,12.838,3.9305,2.8948,1.0358,0.2274,0.0673,5.06,0.9
2021-10-07,30.6,28.0,29.3,91.0,49.0,70.3,5.296,3.961,21.874,31.114,23.341,16.843,3.978,12.865,4.0856,2.7957,1.2899,0.235,0.0673,5.74,0.2
2021-10-08,29.4,27.8,28.6,86.0,43.0,65.8,3.258,2.437,20.506,30.943,23.212,15.789,4.083,11.707,3.9177,2.4879,1.4298,0.2269,0.0673,5.1,0.0
2021-10-09,29.3,27.3,28.3,89.0,49.0,72.4,2.233,1.67,15.124,30.771,23.084,11.645,2.46,9.185,3.8521,2.6132,1.2389,0.2234,0.0673,3.81,3.0
2021-10-10,28.4,26.4,27.4,90.0,65.0,78.8,3.525,2.637,5.753,30.599,22.955,4.43,-0.049,4.479,3.6553,2.8062,0.8491,0.2135,0.0673,2.47,10.8
2021-10-11,27.5,26.3,26.9,96.0,58.0,80.7,3.496,2.615,10.012,30.428,22.826,7.709,1.055,6.654,3.5464,2.707,0.8394,0.2081,0.0673,3.01,2.1
2021-10-12,28.0,26.2,27.1,98.0,68.0,82.2,1.983,1.483,21.37,30.256,22.697,16.455,3.651,12.803,3.5907,2.9519,0.6388,0.2102,0.0673,4.14,2.1
2021-10-13,28.2,26.7,27.45,93.0,64.0,79.3,2.887,2.16,20.974,30.084,22.568,16.15,3.75,12.399,3.6636,2.8527,0.811,0.214,0.0673,4.34,1.7
