date,Tmax_C,Tmin_C,Tmean_C,RHmax_pct,RHmin_pct,RHmean_pct,u10_m_s,u2_m_s,Rs_MJ_m2_day,Ra_MJ_m2_day,Rso_MJ_m2_day,Rns_MJ_m2_day,Rnl_MJ_m2_day,Rn_MJ_m2_day,es_kPa,ea_kPa,VPD_kPa,delta_kPa_C,gamma_kPa_C,ET0_mm_day,precip_mm_day
2019-05-23,28.1,25.6,26.85,74.0,52.0,67.2,6.812,5.095,27.976,40.09,30.075,21.541,4.757,16.785,3.5424,2.2031,1.3392,0.2076,0.0673,7.15,0.8
2019-05-24,27.5,25.3,26.4,66.0,49.0,57.2,6.592,4.93,29.045,40.121,30.098,22.364,5.41,16.954,3.448,1.9637,1.4844,0.2028,0.0673,7.53,0.0
2019-05-25,27.7,25.1,26.4,71.0,49.0,63.0,6.279,4.697,29.707,40.15,30.12,22.875,5.425,17.45,3.4505,2.0413,1.4092,0.2028,0.0673,7.37,0.1
2019-05-26,28.1,25.2,26.65,84.0,54.0,68.8,6.038,4.516,27.562,40.178,30.141,21.222,4.357,16.865,3.5039,2.3729,1.1309,0.2054,0.0673,6.5,0.2
2019-05-27,26.9,24.6,25.75,81.0,47.0,63.9,5.3,3.964,30.341,40.205,30.161,23.362,5.395,17.968,3.3188,2.0856,1.2331,0.1962,0.0673,6.86,0.0
2019-05-28,27.5,24.1,25.8,75.0,47.0,61.4,4.167,3.116,30.283,40.23,30.18,23.318,5.586,17.733,3.3366,1.9885,1.3481,0.1967,0.0673,6.78,0.0
2019-05-29,29.3,26.0,27.65,83.0,53.0,69.4,4.225,3.16,29.74,40.254,30.197,22.899,4.71,18.19,3.7185,2.475,1.2435,0.2162,0.0673,6.73,0.4
2019-05-30,29.5,26.3,27.9,84.0,57.0,71.8,4.771,3.568,29.437,40.276,30.214,22.667,4.423,18.244,3.7722,2.6121,1.1601,0.219,0.0673,6.7,1.0
2019-05-31,29.9,26.8,28.35,91.0,49.0,72.1,4.358,3.26,28.422,40.297,30.23,21.885,4.197,17.688,3.8713,2.6369,1.2344,0.224,0.0673,6.63,0.7
2019-06-01,30.3,26.9,28.6,96.0,43.0,73.2,2.683,2.007,19.49,40.316,30.245,15.008,2.389,12.619,3.9306,2.6294,1.3011,0.2269,0.0673,4.98,2.5
2019-06-02,30.4,27.1,28.75,95.0,57.0,78.8,2.567,1.92,20.61,40.335,30.258,15.87,2.319,13.551,3.9639,2.9408,1.0231,0.2286,0.0673,4.88,6.5
2019-06-03,30.7,27.6,29.15,93.0,55.0,77.7,2.921,2.185,22.115,40.352,30.271,17.028,2.614,14.415,4.0546,2.9317,1.1229,0.2332,0.0673,5.32,6.3
2019-06-04,30.7,27.8,29.25,96.0,65.0,81.4,2.675,2.001,19.771,40.367,30.283,15.224,1.927,13.296,4.0763,3.2287,0.8476,0.2344,0.0673,4.64,4.7
2019-06-05,30.3,27.8,29.05,89.0,55.0,72.4,3.675,2.749,28.519,40.382,30.294,21.96,3.905,18.055,4.0264,2.8497,1.1767,0.2321,0.0673,6.51,0.3
2019-06-06,30.6,27.6,29.1,87.0,54.0,72.4,2.258,1.689,22.28,40.395,30.303,17.156,2.79,14.366,4.042,2.792,1.25,0.2326,0.0673,5.28,3.8
2019-06-07,30.2,27.9,29.05,88.0,61.0,78.1,2.45,1.832,14.681,40.407,30.312,11.304,1.231,10.074,4.025,2.9626,1.0624,0.2321,0.0673,3.94,6.2
2019-06-08,30.4,28.1,29.25,93.0,62.0,84.0,2.279,1.705,20.873,40.418,30.32,16.072,2.209,13.863,4.0717,3.1138,0.9579,0.2344,0.0673,4.85,14.8
2019-06-09,29.9,28.2,29.05,95.0,61.0,82.1,2.613,1.954,17.726,40.427,30.328,13.649,1.677,11.972,4.0215,3.1032,0.9183,0.2321,0.0673,4.34,6.8
2019-06-10,29.2,28.0,28.6,96.0,71.0,83.4,2.571,1.923,9.932,40.436,30.334,7.648,0.327,7.321,3.9161,3.2529,0.6632,0.2269,0.0673,2.76,5.1
2019-06-11,29.2,27.5,28.35,94.0,65.0,79.4,1.958,1.465,21.784,40.443,30.339,16.773,2.404,14.369,3.8617,3.0425,0.8193,0.224,0.0673,4.79,0.6
2019-06-12,29.4,27.4,28.4,95.0,66.0,81.1,3.229,2.415,18.101,40.449,30.344,13.938,1.736,12.201,3.8745,3.0864,0.7881,0.2246,0.0673,4.32,6.5
2019-06-13,30.3,27.7,29.0,96.0,59.0,81.4,2.9,2.169,17.69,40.454,30.348,13.622,1.701,11.92,4.0155,3.0563,0.9592,0.2315,0.0673,4.43,2.4
2019-06-14,28.7,27.6,28.15,95.0,64.0,83.5,2.467,1.845,16.704,40.458,30.351,12.862,1.54,11.322,3.8148,3.0138,0.8009,0.2218,0.0673,3.99,8.0
2019-06-15,28.5,27.3,27.9,93.0,79.0,86.6,3.583,2.68,10.638,40.461,30.353,8.191,0.44,7.752,3.76,3.2244,0.5356,0.219,0.0673,2.82,15.7
2019-06-16,28.8,27.8,28.3,88.0,75.0,81.9,4.217,3.154,14.008,40.462,30.354,10.786,1.021,9.765,3.8479,3.1288,0.7191,0.2234,0.0673,3.71,9.7
2019-06-17,29.4,28.0,28.7,96.0,65.0,83.0,4.9,3.665,9.81,40.463,30.354,7.554,0.322,7.232,3.9396,3.1466,0.793,0.228,0.0673,3.31,6.0
2019-06-18,28.9,27.7,28.3,89.0,65.0,79.2,3.383,2.531,11.059,40.462,30.354,8.516,0.572,7.943,3.8485,2.9473,0.9012,0.2234,0.0673,3.39,1.8
2019-06-19,29.9,27.4,28.65,96.0,62.0,80.0,2.942,2.2,21.035,40.461,30.353,16.197,2.266,13.931,3.9343,3.0598,0.8746,0.2274,0.0673,4.87,3.2
2019-06-20,30.6,27.8,29.2,93.0,51.0,74.2,3.542,2.649,27.371,40.458,30.351,21.076,3.675,17.401,4.0637,2.8571,1.2066,0.2338,0.0673,6.36,0.0
2019-06-21,31.1,27.7,29.4,94.0,53.0,76.0,2.708,2.026,29.232,40.454,30.348,22.509,3.899,18.61,4.1163,2.9431,1.1732,0.2362,0.0673,6.49,0.0
2019-06-22,31.3,27.9,29.6,96.0,50.0,76.2,2.433,1.82,29.196,40.449,30.344,22.481,3.898,18.583,4.1639,2.9463,1.2176,0.2385,0.0673,6.48,0.0
2019-06-23,31.6,28.1,29.85,95.0,43.0,71.5,2.133,1.596,28.714,40.444,30.34,22.109,4.046,18.063,4.2252,2.8053,1.4198,0.2415,0.0673,6.47,0.0
2019-06-24,31.3,28.8,30.05,96.0,47.0,71.4,1.742,1.303,21.251,40.437,30.335,16.363,2.433,13.93,4.2648,2.9745,1.2902,0.244,0.0673,5.05,0.3
2019-06-25,31.6,28.8,30.2,92.0,43.0,67.4,1.688,1.262,28.969,40.429,30.329,22.306,4.091,18.215,4.304,2.8208,1.4832,0.2458,0.0673,6.44,0.0
2019-06-26,31.4,29.1,30.25,87.0,50.0,69.3,2.179,1.63,25.949,40.42,30.322,19.981,3.397,16.583,4.3124,2.9015,1.4109,0.2464,0.0673,6.06,0.2
2019-06-27,30.6,29.0,29.8,90.0,55.0,72.6,3.463,2.59,23.216,40.409,30.314,17.877,2.743,15.133,4.1985,3.0102,1.1883,0.2409,0.0673,5.72,2.0
2019-06-28,29.7,28.5,29.1,97.0,64.0,79.8,5.317,3.977,9.187,40.398,30.306,7.074,0.215,6.859,4.031,3.2219,0.8091,0.2326,0.0673,3.32,21.6
2019-06-29,30.0,28.6,29.3,88.0,60.0,76.8,4.425,3.31,19.746,40.386,30.297,15.204,2.125,13.08,4.0785,2.9951,1.0835,0.235,0.0673,5.22,7.7
2019-06-30,30.3,28.6,29.45,89.0,56.0,72.9,1.95,1.459,14.832,40.372,30.287,11.421,1.273,10.147,4.1153,2.9504,1.1649,0.2368,0.0673,3.91,1.6
2019-07-01,30.8,28.6,29.7,95.0,58.0,75.6,1.154,0.863,27.335,40.358,30.276,21.048,3.285,17.763,4.1779,3.1472,1.0306,0.2397,0.0673,5.86,2.4
2019-07-02,30.7,28.4,29.55,95.0,50.0,75.0,1.696,1.268,19.454,40.342,30.264,14.98,2.129,12.851,4.1426,2.9418,1.2008,0.238,0.0673,4.64,0.7
2019-07-03,31.3,28.8,30.05,99.0,43.0,68.8,1.658,1.24,27.115,40.326,30.251,20.879,3.559,17.32,4.2648,2.9425,1.3222,0.244,0.0673,6.04,0.0
2019-07-04,30.3,28.8,29.55,89.0,56.0,71.1,3.071,2.297,19.976,40.308,30.238,15.382,2.202,13.18,4.1381,2.9707,1.1674,0.238,0.0673,5.08,2.1
2019-07-05,30.6,29.1,29.85,85.0,51.0,69.7,4.737,3.543,15.484,40.289,30.224,11.922,1.474,10.448,4.2101,2.8321,1.378,0.2415,0.0673,5.15,1.7
2019-07-06,31.0,28.9,29.95,87.0,41.0,63.1,5.408,4.045,28.62,40.269,30.209,22.037,4.305,17.733,4.2376,2.6534,1.5842,0.2428,0.0673,7.54,0.3
2019-07-07,30.2,28.6,29.4,87.0,51.0,72.0,4.425,3.31,22.788,40.247,30.193,17.547,2.91,14.637,4.103,2.797,1.3059,0.2362,0.0673,6.0,10.4
2019-07-08,29.3,28.4,28.85,91.0,66.0,78.5,4.05,3.029,11.808,40.225,30.176,9.092,0.678,8.414,3.9723,3.1053,0.867,0.2297,0.0673,3.59,10.6
2019-07-09,30.7,28.4,29.55,94.0,47.0,72.5,4.471,3.344,24.858,40.201,30.158,19.141,3.247,15.894,4.1426,2.8562,1.2864,0.238,0.0673,6.3,2.7
2019-07-10,30.8,28.3,29.55,96.0,48.0,70.5,3.95,2.954,25.322,40.176,30.139,19.498,3.264,16.234,4.1441,2.9123,1.2318,0.238,0.0673,6.18,0.2
2019-07-11,29.7,28.8,29.25,94.0,55.0,75.7,2.7,2.019,15.124,40.15,30.12,11.645,1.307,10.338,4.0651,3.0079,1.0572,0.2344,0.0673,4.07,2.1
2019-07-12,29.4,27.8,28.6,91.0,57.0,76.5,3.883,2.905,9.158,40.123,30.099,7.052,0.254,6.798,3.9177,2.8682,1.0495,0.2269,0.0673,3.44,5.3
2019-07-13,30.3,28.6,29.45,84.0,49.0,67.2,4.438,3.319,28.289,40.094,30.078,21.782,4.156,17.627,4.1153,2.7015,1.4139,0.2368,0.0673,6.95,0.3
2019-07-14,30.6,28.1,29.35,80.0,46.0,65.3,5.058,3.783,27.216,40.064,30.055,20.956,4.202,16.754,4.0966,2.5308,1.5658,0.2356,0.0673,7.18,0.6
2019-07-15,30.5,28.6,29.55,82.0,53.0,69.2,4.308,3.222,28.278,40.033,30.032,21.774,4.071,17.703,4.1401,2.7618,1.3783,0.238,0.0673,6.88,1.7
2019-07-16,31.0,28.7,29.85,77.0,43.0,61.1,4.146,3.101,28.753,40.0,30.007,22.14,4.659,17.481,4.2147,2.4816,1.7331,0.2415,0.0673,7.37,0.0
2019-07-17,30.7,28.5,29.6,78.0,50.0,64.4,3.896,2.914,28.325,39.966,29.982,21.81,4.32,17.49,4.1539,2.6217,1.5322,0.2385,0.0673,6.97,1.0
2019-07-18,30.9,28.8,29.85,75.0,42.0,61.7,4.167,3.116,28.728,39.931,29.955,22.121,4.767,17.354,4.2133,2.4229,1.7904,0.2415,0.0673,7.43,0.4
2019-07-19,30.6,29.0,29.8,81.0,44.0,64.5,4.663,3.487,27.648,39.894,29.928,21.289,4.253,17.036,4.1985,2.5884,1.6101,0.2409,0.0673,7.21,0.0
2019-07-20,30.5,28.4,29.45,81.0,52.0,67.4,4.725,3.534,20.279,39.856,29.899,15.615,2.555,13.06,4.1176,2.7021,1.4154,0.2368,0.0673,5.88,0.4
2019-07-21,30.8,28.4,29.6,81.0,45.0,63.7,3.746,2.802,27.616,39.816,29.869,21.264,4.282,16.982,4.1553,2.5663,1.589,0.2385,0.0673,6.88,0.3
2019-07-22,29.3,28.5,28.9,89.0,66.0,78.7,5.392,4.033,7.16,39.775,29.839,5.514,-0.1,5.614,3.9835,3.0766,0.9069,0.2303,0.0673,3.23,13.7
2019-07-23,30.4,28.6,29.5,89.0,51.0,75.0,5.183,3.877,13.687,39.733,29.807,10.539,1.152,9.387,4.1277,2.8488,1.2789,0.2374,0.0673,4.83,6.1
2019-07-24,30.4,28.3,29.35,94.0,53.0,76.6,4.046,3.026,18.342,39.689,29.774,14.123,1.962,12.161,4.0939,2.9583,1.1356,0.2356,0.0673,4.99,2.9
2019-07-25,30.0,27.6,28.8,95.0,50.0,77.4,2.279,1.705,18.846,39.643,29.739,14.511,2.166,12.345,3.9679,2.8148,1.1531,0.2292,0.0673,4.62,0.3
2019-07-26,30.9,29.0,29.95,93.0,49.0,70.3,2.113,1.58,21.625,39.596,29.704,16.651,2.6,14.052,4.2364,2.9571,1.2793,0.2428,0.0673,5.19,1.2
2019-07-27,30.9,28.6,29.75,92.0,52.0,72.5,3.088,2.309,18.853,39.547,29.667,14.517,2.077,12.44,4.1905,2.9619,1.2287,0.2403,0.0673,4.96,4.3
2019-07-28,30.4,28.7,29.55,94.0,58.0,79.0,1.925,1.44,18.317,39.497,29.63,14.104,1.858,12.246,4.1391,3.1093,1.0298,0.238,0.0673,4.39,3.3
2019-07-29,30.5,28.6,29.55,94.0,57.0,75.5,2.238,1.674,23.101,39.445,29.591,17.788,2.728,15.059,4.1401,3.084,1.0562,0.238,0.0673,5.29,1.2
2019-07-30,30.1,28.6,29.35,83.0,52.0,67.7,3.183,2.381,24.084,39.391,29.55,18.545,3.343,15.201,4.0907,2.7339,1.3569,0.2356,0.0673,5.9,1.0
2019-07-31,30.6,28.8,29.7,83.0,46.0,67.6,4.904,3.668,24.268,39.336,29.509,18.686,3.511,15.175,4.1755,2.6532,1.5222,0.2397,0.0673,6.65,1.5
2019-08-01,29.3,28.3,28.8,97.0,68.0,84.6,5.142,3.846,8.528,39.278,29.466,6.567,0.145,6.421,3.9611,3.2513,0.7098,0.2292,0.0673,2.99,13.2
2019-08-02,29.6,28.4,29.0,95.0,75.0,86.8,2.996,2.241,16.067,39.22,29.422,12.371,1.3,11.072,4.0078,3.3927,0.6151,0.2315,0.0673,3.78,12.0
2019-08-03,31.0,28.4,29.7,96.0,62.0,85.3,5.192,3.883,19.926,39.159,29.376,15.343,2.045,13.298,4.1807,3.2498,0.931,0.2397,0.0673,5.11,10.0
2019-08-04,31.1,28.6,29.85,94.0,57.0,78.8,2.25,1.683,21.895,39.096,29.329,16.859,2.513,14.346,4.2161,3.1273,1.0888,0.2415,0.0673,5.13,2.9
2019-08-05,30.5,29.0,29.75,93.0,55.0,80.0,3.288,2.459,17.741,39.032,29.281,13.66,1.834,11.826,4.186,3.0634,1.1226,0.2403,0.0673,4.7,5.9
2019-08-06,30.8,28.7,29.75,96.0,52.0,81.2,4.163,3.113,13.378,38.966,29.232,10.301,1.058,9.242,4.1892,3.0445,1.1447,0.2403,0.0673,4.27,8.0
2019-08-07,31.3,29.0,30.15,94.0,59.0,76.9,2.983,2.231,11.614,38.898,29.181,8.942,0.687,8.256,4.2878,3.2308,1.057,0.2452,0.0673,3.57,1.9
2019-08-08,31.9,28.7,30.3,94.0,44.0,71.1,2.308,1.727,20.912,38.828,29.128,16.103,2.626,13.476,4.3324,2.8904,1.4419,0.247,0.0673,5.24,1.7
2019-08-09,31.7,29.4,30.55,96.0,49.0,74.9,1.913,1.43,22.774,38.757,29.074,17.536,2.745,14.791,4.387,3.1129,1.274,0.2501,0.0673,5.35,1.4
2019-08-10,31.7,29.7,30.7,95.0,46.0,74.6,1.654,1.237,19.418,38.683,29.019,14.952,2.203,12.749,4.4227,3.0562,1.3665,0.252,0.0673,4.74,3.1
2019-08-11,31.9,29.6,30.75,94.0,59.0,77.0,2.413,1.804,18.112,38.607,28.962,13.946,1.737,12.209,4.4373,3.3437,1.0936,0.2526,0.0673,4.57,1.4
2019-08-12,31.4,29.7,30.55,93.0,54.0,76.8,2.587,1.935,15.383,38.53,28.904,11.845,1.389,10.456,4.3833,3.1802,1.203,0.2501,0.0673,4.23,4.6
2019-08-13,31.3,29.5,30.4,91.0,53.0,73.3,4.175,3.123,20.005,38.45,28.844,15.404,2.295,13.109,4.3464,3.0869,1.2595,0.2483,0.0673,5.46,1.4
2019-08-14,30.3,29.3,29.8,89.0,59.0,76.8,3.546,2.652,19.541,38.368,28.783,15.046,2.2,12.846,4.1961,3.0871,1.1091,0.2409,0.0673,5.02,2.4
2019-08-15,30.6,29.3,29.95,97.0,58.0,79.5,3.15,2.356,20.776,38.285,28.72,15.997,2.272,13.725,4.2335,3.2502,0.9833,0.2428,0.0673,5.01,3.8
2019-08-16,31.5,29.0,30.25,88.0,54.0,72.8,3.875,2.898,22.082,38.199,28.656,17.003,2.785,14.218,4.3139,3.0105,1.3034,0.2464,0.0673,5.75,0.0
2019-08-17,31.3,28.6,29.95,97.0,54.0,77.1,3.275,2.45,24.869,38.111,28.59,19.149,3.147,16.002,4.242,3.1322,1.1098,0.2428,0.0673,5.81,2.3
2019-08-18,30.5,28.9,29.7,87.0,52.0,69.8,5.029,3.762,23.357,38.022,28.523,17.985,3.208,14.777,4.1744,2.8677,1.3068,0.2397,0.0673,6.18,0.2
2019-08-19,30.1,28.6,29.35,85.0,62.0,74.6,5.125,3.833,22.738,37.93,28.454,17.508,2.935,14.573,4.0907,2.9864,1.1044,0.2356,0.0673,5.76,2.7
2019-08-20,29.1,27.9,28.5,86.0,65.0,78.1,5.229,3.911,15.437,37.836,28.384,11.886,1.569,10.318,3.8934,2.9253,0.9681,0.2257,0.0673,4.47,7.1
2019-08-21,28.7,27.8,28.25,92.0,60.0,78.8,4.05,3.029,25.045,37.74,28.312,19.285,3.471,15.814,3.8364,2.8996,0.9368,0.2229,0.0673,5.59,3.1
2019-08-22,28.7,27.7,28.2,94.0,68.0,85.3,4.729,3.537,12.989,37.642,28.238,10.001,1.031,8.97,3.8256,3.0843,0.7413,0.2223,0.0673,3.62,15.9
2019-08-23,29.3,27.8,28.55,97.0,73.0,90.0,5.729,4.285,12.247,37.541,28.163,9.43,0.825,8.605,3.9059,3.2996,0.6063,0.2263,0.0673,3.36,11.6
2019-08-24,30.3,28.0,29.15,95.0,63.0,83.9,4.367,3.266,24.512,37.439,28.086,18.875,3.098,15.777,4.0483,3.1552,0.8931,0.2332,0.0673,5.56,4.9
2019-08-25,30.4,28.3,29.35,95.0,67.0,84.8,4.163,3.113,17.626,37.335,28.008,13.572,1.772,11.799,4.0939,3.2814,0.8125,0.2356,0.0673,4.39,4.5
2019-08-26,30.8,28.6,29.7,96.0,65.0,83.6,2.762,2.066,21.535,37.228,27.928,16.582,2.418,14.164,4.1779,3.3223,0.8556,0.2397,0.0673,4.91,3.9
2019-08-27,29.7,28.3,29.0,96.0,74.0,86.1,2.704,2.023,15.437,37.119,27.846,11.886,1.339,10.547,4.0085,3.3894,0.6191,0.2315,0.0673,3.61,1.2
2019-08-28,30.0,28.2,29.1,98.0,70.0,85.3,1.221,0.913,20.851,37.008,27.763,16.055,2.267,13.789,4.0336,3.3589,0.6747,0.2326,0.0673,4.46,8.0
2019-08-29,30.7,28.5,29.6,98.0,71.0,86.5,2.113,1.58,25.801,36.896,27.678,19.867,2.958,16.909,4.1539,3.4746,0.6793,0.2385,0.0673,5.44,13.1
2019-08-30,30.4,28.0,29.2,96.0,58.0,78.6,5.504,4.117,23.468,36.781,27.592,18.071,3.094,14.977,4.0607,3.0734,0.9873,0.2338,0.0673,5.67,1.0
2019-08-31,29.7,28.1,28.9,91.0,62.0,80.6,3.317,2.481,19.66,36.663,27.504,15.138,2.425,12.713,3.9863,3.0228,0.9635,0.2303,0.0673,4.72,4.7
2019-09-01,29.4,28.9,29.15,97.0,75.0,88.3,8.725,6.526,7.974,36.544,27.415,6.14,0.138,6.001,4.0409,3.4688,0.5721,0.2332,0.0673,2.93,16.7
2019-09-02,29.4,28.6,29.0,97.0,85.0,91.8,12.533,9.374,7.214,36.423,27.324,5.555,0.019,5.536,4.0066,3.6405,0.3662,0.2315,0.0673,2.36,18.7
2019-09-03,29.8,28.5,29.15,97.0,79.0,88.6,11.263,8.424,13.298,36.3,27.231,10.24,0.968,9.272,4.043,3.5442,0.4988,0.2332,0.0673,3.5,26.5
2019-09-04,29.9,28.6,29.25,97.0,71.0,85.4,7.275,5.441,20.38,36.174,27.137,15.692,2.232,13.46,4.0664,3.396,0.6704,0.2344,0.0673,4.74,13.7
2019-09-05,30.2,28.2,29.2,94.0,72.0,85.1,4.8,3.59,21.139,36.047,27.042,16.277,2.429,13.848,4.0581,3.3425,0.7156,0.2338,0.0673,4.79,4.0
2019-09-06,30.4,28.5,29.45,98.0,66.0,84.5,3.729,2.789,24.88,35.918,26.945,19.157,3.102,16.055,4.1164,3.3394,0.777,0.2368,0.0673,5.4,0.5
2019-09-07,30.6,28.3,29.45,97.0,61.0,81.0,2.692,2.013,22.691,35.786,26.846,17.472,2.907,14.565,4.1189,3.2049,0.914,0.2368,0.0673,5.07,1.8
2019-09-08,30.6,28.4,29.5,94.0,63.0,78.2,3.521,2.633,21.751,35.653,26.746,16.748,2.754,13.994,4.1301,3.2016,0.9285,0.2374,0.0673,5.06,0.8
2019-09-09,30.1,28.5,29.3,89.0,64.0,75.8,5.388,4.03,20.866,35.518,26.645,16.067,2.717,13.35,4.0794,3.0973,0.9822,0.235,0.0673,5.25,1.5
2019-09-10,29.8,28.3,29.05,85.0,69.0,78.0,6.7,5.011,24.646,35.381,26.542,18.977,3.482,15.495,4.0205,3.0819,0.9387,0.2321,0.0673,5.82,1.9
2019-09-11,29.5,27.9,28.7,90.0,72.0,80.2,6.804,5.089,21.974,35.241,26.437,16.92,2.845,14.075,3.9404,3.1753,0.7651,0.228,0.0673,5.08,5.7
2019-09-12,29.3,27.8,28.55,86.0,63.0,77.8,6.95,5.198,21.161,35.101,26.332,16.294,3.045,13.249,3.9059,2.8904,1.0155,0.2263,0.0673,5.54,2.5
2019-09-13,29.1,27.9,28.5,93.0,69.0,82.5,6.075,4.544,22.554,34.958,26.225,17.367,3.03,14.336,3.8934,3.1374,0.756,0.2257,0.0673,5.06,3.6
2019-09-14,29.1,27.7,28.4,95.0,73.0,83.8,4.242,3.173,20.668,34.813,26.116,15.914,2.569,13.345,3.8716,3.2349,0.6368,0.2246,0.0673,4.47,10.2
2019-09-15,30.1,27.9,29.0,93.0,66.0,81.7,4.492,3.36,14.378,34.667,26.007,11.071,1.479,9.592,4.0127,3.1557,0.857,0.2315,0.0673,3.95,2.0
2019-09-16,29.9,28.4,29.15,95.0,75.0,86.4,4.608,3.447,16.632,34.519,25.896,12.807,1.717,11.089,4.0438,3.4198,0.6241,0.2332,0.0673,3.92,18.1
2019-09-17,30.0,27.9,28.95,95.0,66.0,80.6,3.688,2.758,24.509,34.37,25.784,18.872,3.436,15.436,4.0005,3.1853,0.8153,0.2309,0.0673,5.27,0.6
2019-09-18,29.1,27.0,28.05,93.0,61.0,73.5,5.821,4.354,22.81,34.219,25.67,17.563,3.502,14.061,3.7971,2.8867,0.9104,0.2206,0.0673,5.32,0.4
2019-09-19,28.9,26.5,27.7,77.0,46.0,61.4,7.2,5.385,24.815,34.066,25.556,19.107,5.02,14.087,3.7223,2.2489,1.4734,0.2168,0.0673,6.98,0.4
2019-09-20,28.5,27.1,27.8,87.0,59.0,73.2,7.929,5.931,21.841,33.912,25.44,16.818,3.567,13.25,3.7388,2.708,1.0308,0.2179,0.0673,5.72,7.8
2019-09-21,28.3,27.4,27.85,92.0,72.0,84.5,8.642,6.464,13.648,33.756,25.323,10.509,1.443,9.066,3.7482,3.0637,0.6845,0.2184,0.0673,3.92,6.7
2019-09-22,28.1,27.3,27.7,97.0,78.0,90.5,7.696,5.756,3.899,33.599,25.205,3.002,-0.499,3.501,3.7153,3.2426,0.4726,0.2168,0.0673,2.06,25.0
2019-09-23,28.6,27.2,27.9,98.0,72.0,88.2,6.242,4.668,17.665,33.441,25.086,13.602,2.189,11.413,3.7607,3.1767,0.584,0.219,0.0673,3.99,13.8
2019-09-24,28.7,26.5,27.6,88.0,65.0,77.8,4.288,3.207,23.123,33.281,24.967,17.805,3.815,13.989,3.6994,2.8028,0.8967,0.2157,0.0673,5.08,0.5
2019-09-25,27.8,26.4,27.1,92.0,64.0,77.4,4.0,2.992,21.834,33.12,24.846,16.812,3.554,13.258,3.5889,2.7788,0.8102,0.2102,0.0673,4.7,0.2
2019-09-26,28.1,26.5,27.3,84.0,67.0,76.8,4.775,3.571,13.162,32.958,24.724,10.134,1.602,8.532,3.632,2.7277,0.9043,0.2124,0.0673,3.85,1.6
2019-09-27,29.2,27.4,28.3,85.0,70.0,78.8,5.683,4.251,23.364,32.794,24.602,17.99,3.727,14.263,3.851,2.9695,0.8816,0.2234,0.0673,5.29,0.7
2019-09-28,29.2,27.6,28.4,89.0,75.0,83.7,4.971,3.718,21.618,32.63,24.478,16.646,3.108,13.537,3.8725,3.1629,0.7096,0.2246,0.0673,4.7,1.7
2019-09-29,28.3,27.2,27.75,92.0,55.0,74.3,7.083,5.298,23.584,32.464,24.354,18.159,4.203,13.956,3.7269,2.7172,1.0097,0.2173,0.0673,5.7,1.3
2019-09-30,28.8,26.9,27.85,86.0,54.0,72.0,7.608,5.691,22.939,32.298,24.229,17.663,4.28,13.383,3.752,2.5932,1.1588,0.2184,0.0673,6.06,3.1
2019-10-01,28.8,26.8,27.8,85.0,62.0,70.1,5.508,4.12,23.26,32.131,24.104,17.91,4.173,13.737,3.7417,2.7251,1.0166,0.2179,0.0673,5.44,0.9
2019-10-02,28.6,27.0,27.8,94.0,67.0,84.2,4.987,3.73,15.149,31.963,23.978,11.665,1.983,9.681,3.7397,2.9869,0.7528,0.2179,0.0673,3.85,4.9
2019-10-03,28.2,26.9,27.55,93.0,65.0,82.5,4.283,3.204,17.96,31.794,23.851,13.83,2.725,11.105,3.6843,2.891,0.7933,0.2151,0.0673,4.18,2.0
2019-10-04,28.8,26.9,27.85,94.0,66.0,82.7,3.342,2.499,18.63,31.625,23.724,14.345,2.819,11.526,3.752,2.9726,0.7795,0.2184,0.0673,4.14,2.2
2019-10-05,29.0,27.4,28.2,95.0,71.0,84.5,5.192,3.883,22.723,31.455,23.597,17.497,3.508,13.989,3.8278,3.1557,0.6721,0.2223,0.0673,4.74,2.1
2019-10-06,28.6,27.2,27.9,89.0,59.0,75.7,5.525,4.132,22.547,31.285,23.469,17.361,4.097,13.264,3.7607,2.7599,1.0008,0.219,0.0673,5.3,2.3
2019-10-07,28.5,26.8,27.65,98.0,77.0,90.8,5.225,3.908,8.993,31.114,23.341,6.924,0.605,6.319,3.7075,3.2248,0.4827,0.2162,0.0673,2.51,13.5
2019-10-08,29.2,26.6,27.9,99.0,54.0,86.5,3.55,2.655,18.896,30.943,23.212,14.55,3.168,11.383,3.7674,2.8179,0.9494,0.219,0.0673,4.39,5.0
2019-10-09,29.3,27.5,28.4,98.0,73.0,88.1,1.858,1.39,19.03,30.771,23.084,14.653,2.666,11.986,3.8735,3.2865,0.5869,0.2246,0.0673,3.9,2.2
2019-10-10,28.5,27.3,27.9,98.0,76.0,87.8,2.029,1.518,21.398,30.599,22.955,16.477,3.196,13.28,3.76,3.2567,0.5033,0.219,0.0673,4.18,3.5
2019-10-11,28.2,26.8,27.5,93.0,66.0,82.2,4.508,3.372,20.491,30.428,22.826,15.778,3.507,12.271,3.6739,2.9005,0.7734,0.2146,0.0673,4.46,3.4
2019-10-12,28.1,26.6,27.35,97.0,69.0,85.9,6.558,4.905,7.528,30.256,22.697,5.796,0.381,5.415,3.6423,3.0007,0.6415,0.2129,0.0673,2.82,6.5
2019-10-13,28.5,26.4,27.45,81.0,61.0,71.4,5.721,4.279,17.165,30.084,22.568,13.217,3.119,10.098,3.6666,2.5808,1.0858,0.214,0.0673,4.79,0.3
